Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Standard,PPR,Int,Fumbles,FumblesLost
Zach Gentry,PIT,TE,26,5,3,9,8,0,0,0,0,0,0,85,0,9,16.5,0,0,0
Kendall Hinton,DEN,WR,25,3,2,5,4,0,0,0,0,0,0,86,0,9,12.6,0,0,0
Deon Jackson,IND,RB,23,5,0,4,4,0,0,0,59,0,15,29,0,9,12.8,0,0,0
Julio Jones,TAM,WR,33,2,1,7,4,0,0,0,17,0,2,76,0,9,13.3,0,0,0
Sony Michel,LAC,RB,27,5,0,6,5,0,0,0,58,0,23,31,0,9,13.9,0,0,0
Jalen Reagor,MIN,WR,23,5,0,5,3,0,0,0,17,0,1,10,1,9,11.7,0,2,0
Hunter Renfrow,LVR,WR,27,3,1,20,14,0,0,0,0,0,0,105,0,9,22.5,0,3,1
Boston Scott,PHI,RB,27,3,0,1,1,0,0,0,29,1,10,2,0,9,10.1,0,0,0
Darius Slayton,NYG,WR,25,4,0,9,7,0,0,0,0,0,0,90,0,9,16.0,0,0,0
Ian Thomas,CAR,TE,26,5,5,14,8,0,0,0,0,0,0,93,0,9,17.3,0,0,0
Gary Brightwell,NYG,RB,23,5,0,0,0,0,0,0,19,1,4,0,0,8,7.9,0,0,0
Harrison Bryant,CLE,TE,24,5,3,15,9,0,0,0,0,0,0,81,0,8,17.1,0,0,0
Kenyan Drake,BAL,RB,28,3,2,2,2,0,0,0,65,0,21,16,0,8,10.1,0,0,0
Justin Jackson,DET,RB,26,5,0,3,2,0,0,0,17,0,5,4,1,8,10.1,0,0,0
George Kittle,SFO,TE,29,3,3,15,11,0,0,0,0,0,0,99,0,8,18.9,0,1,1
Scott Miller,TAM,WR,25,3,1,20,8,0,0,0,8,0,1,73,0,8,16.1,0,0,0
Cade Otton,TAM,TE,23,4,4,13,10,0,0,0,0,0,0,76,0,8,17.6,0,0,0
Trent Sherfield,MIA,WR,26,5,0,13,9,0,0,0,0,0,0,82,0,8,17.2,0,0,0
Keenan Allen,LAC,WR,30,1,1,4,4,0,0,0,0,0,0,66,0,7,10.6,0,0,0
John Bates,WAS,TE,25,5,3,14,9,0,0,0,0,0,0,73,0,7,16.3,0,1,0
Matt Breida,NYG,RB,27,5,0,3,2,0,0,0,55,0,14,13,0,7,8.8,0,0,0
Pharaoh Brown,2TM,TE,28,4,4,10,7,0,0,0,0,0,0,72,0,7,14.2,0,0,0
A.J. Green,ARI,WR,34,4,3,18,8,0,0,0,0,0,0,49,0,7,14.9,0,0,0
KJ Hamler,DEN,WR,23,4,0,4,2,0,0,0,0,0,0,65,0,7,8.5,0,0,0
Ty Montgomery,NWE,WR,29,1,0,4,3,0,0,0,-2,0,2,15,1,7,10.3,0,0,0
Rondale Moore,ARI,WR,22,2,2,13,10,0,0,0,-11,0,3,79,0,7,16.8,0,0,0
Foster Moreau,LVR,TE,25,3,2,8,6,0,0,0,0,0,0,74,0,7,13.4,0,0,0
Johnny Mundt,MIN,TE,28,5,4,11,9,0,0,0,0,0,0,74,0,7,16.4,0,0,0
Chris Myarick,NYG,TE,27,5,4,3,3,0,0,0,0,0,0,11,1,7,10.1,0,0,0
Josh Oliver,BAL,TE,25,5,2,3,2,0,0,0,0,0,0,8,1,7,8.8,0,0,0
Kalif Raymond,DET,WR,28,5,0,15,9,0,0,0,3,0,1,87,0,7,16.0,0,1,1
David Sills,NYG,WR,26,5,5,12,8,0,0,0,0,0,0,74,0,7,15.4,0,0,0
Jamison Crowder,BUF,WR,29,4,0,13,6,0,0,0,0,0,0,60,0,6,12.0,0,1,0
Jalen Guyton,LAC,WR,25,3,0,4,2,0,0,0,0,0,0,64,0,6,8.4,0,0,0
Austin Hooper,TEN,TE,28,5,0,11,6,0,0,0,0,0,0,55,0,6,11.5,0,0,0
Jake Kumerow,BUF,WR,30,3,1,5,4,0,0,0,0,0,0,64,0,6,10.4,0,0,0
Marcedes Lewis,GNB,TE,38,5,5,1,1,0,0,0,0,0,0,2,1,6,7.2,0,0,0
Isaiah Likely,BAL,TE,22,5,0,13,7,0,0,0,0,0,0,58,0,6,12.8,0,0,0
Skyy Moore,KAN,WR,22,5,2,8,5,0,0,0,0,0,0,76,0,6,10.6,0,1,1
Giovanni Ricci,CAR,RB,26,5,2,6,5,0,0,0,0,0,0,58,0,6,10.8,0,0,0
Dalton Schultz,DAL,TE,26,4,4,17,9,0,0,0,0,0,0,80,0,6,15.0,0,1,1
Jonnu Smith,NWE,TE,27,4,2,11,7,0,0,0,0,0,0,58,0,6,12.8,0,0,0
Mike Strachan,IND,WR,25,5,0,6,3,0,0,0,0,0,0,59,0,6,8.9,0,0,0
Mike Thomas,CIN,WR,28,5,0,8,2,0,0,0,0,0,0,38,0,6,7.8,0,0,0
Dan Arnold,JAX,TE,27,5,0,4,3,0,0,0,0,0,0,54,0,5,8.4,0,0,0
Tutu Atwell,LAR,WR,23,4,0,4,1,0,0,0,0,0,0,54,0,5,6.4,0,0,0
Michael Bandy,LAC,WR,25,2,0,2,2,0,0,0,0,0,0,49,0,5,6.9,0,0,0
Andrew Beck,DEN,TE,26,5,2,4,2,0,0,0,-1,0,1,52,0,5,7.1,0,0,0
David Bell,CLE,WR,22,5,1,6,5,0,0,0,0,0,0,53,0,5,10.3,0,0,0
Josiah Deguara,GNB,TE,25,5,0,5,4,0,0,0,0,0,0,47,0,5,8.7,0,0,0
Marquise Goodwin,SEA,WR,32,4,0,8,4,0,0,0,0,0,0,53,0,5,9.3,0,0,0
Travis Homer,SEA,RB,24,3,0,4,4,0,0,0,18,0,4,33,0,5,9.1,0,0,0
Velus Jones Jr.,CHI,WR,25,3,0,2,2,0,0,0,8,0,1,19,1,5,6.7,0,2,2
Tom Kennedy,DET,WR,26,2,1,5,3,0,0,0,0,0,0,54,0,5,8.4,0,0,0
Phillip Lindsay,IND,RB,28,1,0,4,3,0,0,0,40,0,11,14,0,5,8.4,0,0,0
Ray-Ray McCloud,SFO,WR,26,5,1,8,4,0,0,0,0,0,0,53,0,5,9.3,0,2,0
Quintin Morris,BUF,TE,23,4,1,9,6,0,0,0,0,0,0,67,0,5,10.7,0,1,1
Albert Okwuegbunam,DEN,TE,24,5,0,11,7,0,0,0,0,0,0,50,0,5,12.0,0,0,0
Jonathan Williams,WAS,RB,28,5,0,0,0,0,0,0,54,0,6,0,0,5,5.4,0,0,0
Cedrick Wilson Jr.,MIA,WR,27,4,0,7,4,0,0,0,8,0,1,40,0,5,8.8,0,0,0
Kendall Blanton,LAR,TE,27,3,0,2,2,0,0,0,0,0,0,35,0,4,5.5,0,0,0
Grant Calcaterra,PHI,TE,24,3,1,1,1,0,0,0,0,0,0,40,0,4,5.0,0,0,0
Anthony Firkser,ATL,TE,27,5,1,4,3,0,0,0,0,0,0,39,0,4,6.9,0,0,0
Hassan Haskins,TEN,RB,23,5,0,1,1,0,0,0,37,0,9,0,0,4,4.7,0,0,0
Peyton Hendershot,DAL,TE,23,5,1,3,3,0,0,0,0,0,0,43,0,4,7.3,0,0,0
Parker Hesse,ATL,TE,27,5,3,5,4,0,0,0,0,0,0,41,0,4,8.1,0,0,0
Isaiah Hodgins,BUF,WR,24,1,0,6,4,0,0,0,0,0,0,41,0,4,8.1,0,0,0
Tanner Hudson,NYG,TE,28,5,0,5,3,0,0,0,0,0,0,40,0,4,7.0,0,0,0
Marcus Johnson,NYG,WR,28,2,1,3,3,0,0,0,0,0,0,35,0,4,6.5,0,0,0
Elijah Mitchell,SFO,RB,24,1,1,0,0,0,0,0,41,0,6,0,0,4,4.1,0,0,0
Zach Pascal,PHI,WR,28,5,0,7,6,0,0,0,0,0,1,39,0,4,9.9,0,0,0
Kyle Philips,TEN,WR,23,4,0,13,8,0,0,0,0,0,0,78,0,4,11.8,0,2,2
Dak Prescott,DAL,QB,29,1,1,0,0,134,0,29,11,0,2,0,0,4,4.5,1,0,0
Patrick Ricard,BAL,RB,28,5,5,5,5,0,0,0,8,0,2,36,0,4,9.4,0,0,0
Anthony Schwartz,CLE,WR,22,5,0,3,1,0,0,0,20,0,2,19,0,4,4.9,0,0,0
Tommy Tremble,CAR,TE,22,5,1,9,5,0,0,0,0,0,0,42,0,4,9.2,0,0,0
Andre Baccellia,ARI,WR,25,5,0,6,4,0,0,0,0,0,0,25,0,3,6.5,0,0,0
Tyrie Cleveland,DEN,WR,25,3,0,4,2,0,0,0,0,0,0,28,0,3,4.8,0,0,0
DeeJay Dallas,SEA,RB,24,5,0,3,3,0,0,1,25,0,4,23,0,3,5.8,1,0,0
Jaelon Darden,TAM,WR,23,5,0,1,1,0,0,0,2,0,1,25,0,3,3.7,0,0,0
Tyler Davis,GNB,TE,25,5,1,6,4,0,0,0,0,0,0,26,0,3,6.6,0,0,0
Tyrion Davis-Price,SFO,RB,22,1,0,0,0,0,0,0,33,0,14,0,0,3,3.3,0,0,0
Trestan Ebner,CHI,RB,23,6,0,4,2,0,0,0,43,0,13,8,0,3,5.1,0,2,1
Ben Ellefson,MIN,TE,26,4,1,3,3,0,0,0,0,0,0,26,0,3,5.6,0,0,0
Myles Gaskin,MIA,RB,25,2,0,5,3,0,0,0,9,0,4,24,0,3,6.3,0,0,0
Jamycal Hasty,JAX,RB,26,5,0,3,2,0,0,0,6,0,1,22,0,3,4.8,0,0,0
Alec Ingold,MIA,RB,26,5,5,5,3,0,0,0,3,0,3,23,0,3,5.6,0,0,0
Jordan Love,GNB,QB,24,1,0,0,0,65,0,5,0,0,0,0,0,3,2.6,0,0,0
Terrace Marshall Jr.,CAR,WR,22,2,0,4,4,0,0,0,0,0,0,30,0,3,7.0,0,0,0
Tre' McKitty,LAC,TE,23,5,1,7,4,0,0,0,0,0,0,28,0,3,6.8,0,1,0
Brandon Powell,LAR,WR,27,5,0,5,5,0,0,0,-11,0,4,43,0,3,8.2,0,0,0
Byron Pringle,CHI,WR,29,3,1,3,2,0,0,0,0,0,0,33,0,3,5.3,0,0,0
Jeff Smith,NYJ,WR,25,5,0,3,2,0,0,0,0,0,0,28,0,3,4.8,0,0,0
Skylar Thompson,MIA,QB,25,1,0,0,0,166,0,33,0,0,0,0,0,3,2.6,1,1,1
Montrell Washington,DEN,WR,23,5,0,2,1,0,0,0,28,0,2,4,0,3,4.2,0,1,0
Mitchell Wilcox,CIN,TE,26,5,0,3,3,0,0,0,0,0,0,30,0,3,6.0,0,0,0
Brock Wright,DET,TE,24,5,1,1,1,0,0,0,0,0,0,25,0,3,3.5,0,0,0
Ameer Abdullah,LVR,RB,29,5,0,2,1,0,0,0,0,0,0,23,0,2,3.3,0,0,0
Cole Beasley,TAM,WR,33,2,0,5,4,0,0,0,0,0,0,17,0,2,5.7,0,0,0
Quintez Cephus,DET,WR,24,4,1,3,2,0,0,0,0,0,0,15,0,2,3.5,0,0,0
Mike Davis,BAL,RB,29,5,0,0,0,0,0,0,18,0,8,0,0,2,1.8,0,1,0
Phillip Dorsett,HOU,WR,29,4,0,4,1,0,0,0,0,0,0,15,0,2,2.5,0,0,0
Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,15,0,2,0,0,2,1.5,0,0,0
D'Wayne Eskridge,SEA,WR,25,5,0,5,3,0,0,0,6,0,1,16,0,2,5.2,0,0,0
Simi Fehoko,DAL,WR,25,5,0,4,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Jake Ferguson,DAL,TE,23,5,3,4,3,0,0,0,0,0,0,20,0,2,5.0,0,0,0
D'Onta Foreman,CAR,RB,26,5,0,0,0,0,0,0,18,0,7,0,0,2,1.8,0,0,0
Kenny Golladay,NYG,WR,29,4,2,6,2,0,0,0,0,0,0,22,0,2,4.2,0,0,0
Ryan Griffin,CHI,TE,32,4,0,5,2,0,0,0,0,0,0,19,0,2,3.9,0,0,0
C.J. Ham,MIN,RB,29,5,1,5,3,0,0,0,0,0,0,21,0,2,5.1,0,0,0
Penny Hart,SEA,WR,26,5,0,1,1,0,0,0,0,0,0,15,0,2,2.5,0,0,0
Cody Hollister,TEN,WR,29,5,1,1,1,0,0,0,0,0,0,22,0,2,3.2,0,0,0
Jesper Horsted,LVR,TE,25,5,0,3,3,0,0,0,0,0,0,19,0,2,4.9,0,0,0
Dennis Houston,DAL,WR,23,2,0,6,2,0,0,0,0,0,0,16,0,2,3.6,0,0,0
Lil'Jordan Humphrey,NWE,WR,24,5,2,4,2,0,0,0,0,0,0,20,0,2,4.0,0,0,0
Andy Isabella,ARI,WR,26,3,0,5,2,0,0,0,0,0,0,21,0,2,4.1,0,0,0
Tony Jones,NOR,RB,25,2,0,2,2,0,0,0,8,0,2,12,0,2,4.0,0,0,0
Ko Kieft,TAM,TE,24,5,2,1,1,0,0,0,0,0,0,19,0,2,2.9,0,0,0
Chris Manhertz,JAX,TE,30,5,3,3,3,0,0,0,0,0,0,15,0,2,4.5,0,0,0
Trey McBride,ARI,TE,23,4,3,3,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Trace McSorley,ARI,QB,27,1,0,0,0,12,0,4,20,0,3,0,0,2,2.5,0,0,0
Dax Milne,WAS,WR,23,6,0,4,3,0,0,0,0,0,0,23,0,2,5.3,0,0,0
Dezmon Patmon,IND,WR,24,1,0,6,2,0,0,0,0,0,0,24,0,2,4.4,0,0,0
Armani Rogers,WAS,TE,25,6,1,1,1,0,0,0,0,0,0,23,0,2,3.3,0,0,0
Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,19,0,2,0,0,2,1.9,0,0,0
Kadarius Toney,NYG,WR,23,2,1,3,2,0,0,0,23,0,2,0,0,2,4.3,0,0,0
Cole Turner,WAS,TE,22,2,1,5,2,0,0,0,0,0,0,23,0,2,4.3,0,0,0
C.J. Uzomah,NYJ,TE,29,4,3,3,3,0,0,0,0,0,0,17,0,2,4.7,0,0,0
P.J. Walker,CAR,QB,27,1,0,0,0,60,0,6,0,0,0,0,0,2,2.4,0,0,0
Tylan Wallace,BAL,WR,23,5,0,5,2,0,0,0,0,0,0,17,0,2,3.7,0,0,0
Dwayne Washington,NOR,RB,28,4,0,0,0,0,0,0,18,0,4,0,0,2,1.8,0,0,0
Trevon Wesco,CHI,TE,27,5,1,2,1,0,0,0,0,0,0,23,0,2,3.3,0,0,0
Zamir White,LVR,RB,23,5,0,0,0,0,0,0,19,0,4,0,0,2,1.9,0,0,0
Juwann Winfree,GNB,WR,26,2,0,3,1,0,0,0,0,0,0,17,0,2,2.7,0,0,0
Miles Boykin,PIT,WR,26,5,0,2,1,0,0,0,0,0,0,11,0,1,2.1,0,0,0
Michael Burton,KAN,RB,30,5,0,1,1,0,0,0,8,0,2,2,0,1,2.0,0,0,0
Keelan Cole,LVR,WR,29,3,1,4,1,0,0,0,0,0,0,12,0,1,2.2,0,0,0
Bryan Edwards,ATL,WR,24,3,1,4,2,0,0,0,0,0,0,12,0,1,3.2,0,0,0
Troy Hairston,HOU,RB,24,5,1,1,1,0,0,0,0,0,0,5,0,1,1.5,0,0,0
Connor Heyward,PIT,TE,23,5,0,2,2,0,0,0,0,0,0,12,0,1,3.2,0,0,0
Brian Hoyer,NWE,QB,37,1,1,0,0,37,0,6,0,0,0,0,0,1,1.5,0,0,0
Chuba Hubbard,CAR,RB,23,5,0,0,0,0,0,0,28,0,4,0,0,1,0.8,0,1,1
Jakob Johnson,LVR,RB,28,5,2,2,2,0,0,0,0,0,0,6,0,1,2.6,0,0,0
Brevin Jordan,HOU,TE,22,2,1,6,3,0,0,0,0,0,0,8,0,1,3.8,0,0,0
Tyler Kroft,SFO,TE,30,2,2,2,1,0,0,0,0,0,0,9,0,1,1.9,0,0,0
Jordan Mason,SFO,RB,23,5,0,0,0,0,0,0,7,0,1,0,0,1,0.7,0,0,0
Jalen Nailor,MIN,WR,23,4,0,1,1,0,0,0,0,0,0,13,0,1,2.3,0,0,0
James Proche,BAL,WR,26,3,0,2,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Wan'Dale Robinson,NYG,WR,21,1,0,1,1,0,0,0,0,0,0,5,0,1,1.5,0,0,0
Kyle Rudolph,TAM,TE,33,2,0,2,1,0,0,0,0,0,0,12,0,1,2.2,0,0,0
Mason Schreck,HOU,TE,29,2,1,2,2,0,0,0,0,0,0,6,0,1,2.6,0,0,0
Cam Sims,WAS,WR,26,6,1,7,2,0,0,0,0,0,0,13,0,1,3.3,0,0,0
Stephen Sullivan,CAR,TE,26,3,0,1,1,0,0,0,0,0,0,13,0,1,2.3,0,0,0
Tyrod Taylor,NYG,QB,33,1,0,0,0,11,0,3,30,0,3,0,0,1,1.4,1,1,0
Tyquan Thornton,NWE,WR,22,1,0,3,2,0,0,0,0,0,0,7,0,1,2.7,0,0,0
Nick Vannett,NOR,TE,29,1,0,1,1,0,0,0,0,0,0,5,0,1,1.5,0,0,0
Salvon Ahmed,MIA,,24,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Stephen Anderson,ARI,TE,29,5,0,1,1,0,0,0,0,0,0,2,0,,1.2,0,0,0
Devin Asiasi,CIN,,25,2,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,-1,0,1,0,0,,-0.1,0,0,0
Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Khari Blasingame,CHI,,26,6,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Nick Boyle,BAL,,29,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Malcolm Brown,LAR,,29,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Damiere Byrd,ATL,,29,2,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0
Lawrence Cager,NYJ,,25,1,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Dan Chisena,MIN,,25,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Chris Conley,HOU,,30,2,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0
Keke Coutee,IND,,25,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0
Chase Daniel,LAC,,36,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Rico Dowdle,DAL,,24,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Chris Evans,CIN,RB,25,5,0,2,1,0,0,0,0,0,0,4,0,,1.4,0,0,0
Darrynton Evans,CHI,,24,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Luke Farrell,JAX,,25,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Demetric Felton,CLE,RB,24,3,0,2,1,0,0,0,-4,0,1,3,0,,0.9,0,1,0
Nick Foles,IND,,33,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Feleipe Franks,ATL,,25,3,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0
Jake Funk,LAR,,24,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Tanner Gentry,BUF,,28,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Cullen Gillaspia,SEA,,27,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Josh Gordon,TEN,,31,2,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Justin Hardee,NYJ,,28,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jacob Harris,LAR,,25,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Chad Henne,KAN,,37,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0
Rashard Higgins,CAR,,28,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
J.P. Holtz,NOR,,29,2,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Brycen Hopkins,LAR,,25,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
D'Ernest Johnson,CLE,,26,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Tyler Johnson,HOU,,24,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Ty Johnson,NYJ,RB,25,5,0,3,1,0,0,0,0,0,0,4,0,,1.4,0,0,0
Tyron Johnson,LVR,,26,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Taiwan Jones,BUF,,34,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Case Keenum,BUF,QB,34,2,0,0,0,8,0,7,0,0,5,0,0,,0.3,0,0,0
Keith Kirkwood,NOR,WR,28,1,1,1,1,0,0,0,0,0,0,4,0,,1.4,0,0,0
Hunter Long,MIA,,24,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Marlon Mack,SFO,,26,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Sean McKeon,DAL,,25,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jason Moore,LAC,,27,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Stanley Morgan Jr.,CIN,,26,5,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Dare Ogunbowale,HOU,,28,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Gunner Olszewski,PIT,WR,26,4,0,0,0,0,0,0,18,0,2,0,0,,-0.2,0,2,1
Matthew Orzech,LAR,,27,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Devine Ozigbo,DEN,RB,26,1,0,0,0,0,0,0,2,0,1,0,0,,0.2,0,0,0
Donald Parham,LAC,,25,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Adam Prentice,NOR,RB,25,3,1,1,1,0,0,0,0,0,0,2,0,,1.2,0,1,0
MyCole Pruitt,ATL,,30,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Brock Purdy,SFO,QB,23,1,0,0,0,0,0,0,-1,0,1,0,0,,-0.1,0,0,0
Kevin Rader,TEN,,27,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Andre Roberts,CAR,,34,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Amari Rodgers,GNB,,23,5,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0
Richard Rodgers,LAC,,30,4,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Chester Rogers,CLE,,28,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Drew Sample,CIN,TE,26,2,2,2,2,0,0,0,0,0,0,-2,0,,1.8,0,0,0
Steven Sims,PIT,,25,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Matthew Slater,NWE,,37,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Benny Snell Jr.,PIT,,24,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Matt Sokol,NWE,,27,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jack Stoll,PHI,TE,24,5,3,2,1,0,0,0,0,0,0,4,0,,1.4,0,0,0
Tommy Sweeney,BUF,,27,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Trent Taylor,CIN,,28,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Keir Thomas,LAR,,24,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Noah Togiai,PHI,,25,2,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Jalen Tolbert,DAL,WR,23,1,0,2,1,0,0,0,0,0,0,4,0,,1.4,0,0,0
Eric Tomlinson,DEN,,30,5,4,2,0,0,0,0,0,0,0,0,0,,,0,0,0
Malik Turner,SFO,,26,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
KaVontae Turpin,DAL,WR,26,5,0,0,0,0,0,0,3,0,1,0,0,,0.3,0,0,0
Ke'Shawn Vaughn,TAM,,25,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jonathan Ward,ARI,,25,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Derek Watt,PIT,RB,30,5,1,1,1,0,0,0,2,0,1,1,0,,1.3,0,0,0
Antonio Williams,NYG,,25,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Damien Williams,ATL,RB,30,1,1,0,0,0,0,0,2,0,2,0,0,,0.2,0,0,0
Maxx Williams,ARI,,28,4,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Malik Willis,TEN,QB,23,1,0,0,0,6,0,4,16,0,4,0,0,,-0.2,0,1,1
Charlie Woerner,SFO,,25,5,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Deonte Harty,NOR,WR,25,4,0,2,2,0,0,0,0,0,0,13,0,-1,1.3,0,1,1
Ihmir Smith-Marsette,CHI,WR,23,6,0,4,1,0,0,0,-1,0,1,15,0,-1,0.4,0,1,1
