Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Standard,PPR,Int,Fumbles,FumblesLost
Robbie Anderson,2TM,WR,29,12,6,37,15,0,0,0,0,0,0,219,1,26,40.9,0,1,1
Matt Breida,NYG,RB,27,12,0,11,9,0,0,0,112,1,34,83,0,26,34.5,0,0,0
Dyami Brown,WAS,WR,23,11,0,12,5,0,0,0,0,0,0,143,2,26,31.3,0,0,0
Jake Ferguson,DAL,TE,23,12,6,19,16,0,0,0,0,0,0,139,2,26,41.9,0,0,0
Justin Jackson,DET,RB,26,12,0,14,9,0,0,0,134,0,30,63,1,26,34.7,0,0,0
Van Jefferson,LAR,WR,26,6,4,23,11,0,0,0,0,0,0,136,2,26,36.6,0,0,0
Javonte Williams,DEN,RB,22,4,4,22,16,0,0,0,204,0,47,76,0,26,42.0,0,1,1
Harrison Bryant,CLE,TE,24,12,6,34,24,0,0,0,8,0,1,185,1,25,49.3,0,0,0
Ashton Dulin,IND,WR,25,9,2,20,13,0,0,0,3,0,1,182,1,25,37.5,0,0,0
Chuba Hubbard,CAR,RB,23,10,1,7,5,0,0,0,176,1,41,36,0,25,30.2,0,1,1
Josh Oliver,BAL,TE,25,12,4,18,11,0,0,0,0,0,0,130,2,25,36.0,0,0,0
Tyquan Thornton,NWE,WR,22,8,4,24,12,0,0,0,16,1,3,117,1,25,37.3,0,0,0
Phillip Dorsett,HOU,WR,29,11,3,27,12,0,0,0,0,0,0,180,1,24,36.0,0,0,0
Justice Hill,BAL,RB,25,10,0,10,10,0,0,0,225,0,41,39,0,24,34.4,0,2,1
O.J. Howard,HOU,TE,28,11,8,21,9,0,0,0,0,0,0,119,2,24,32.9,0,0,0
Colby Parkinson,SEA,TE,23,12,0,17,14,0,0,0,0,0,0,184,1,24,38.4,0,0,0
Darren Waller,LVR,TE,30,5,4,24,16,0,0,0,0,0,0,175,1,24,39.5,0,0,0
Kendrick Bourne,NWE,WR,27,11,2,26,19,0,0,0,8,0,4,226,0,23,42.4,0,2,0
Isaiah Hodgins,2TM,WR,24,6,2,21,17,0,0,0,0,0,0,186,1,23,39.6,0,1,1
Travis Homer,SEA,RB,24,7,0,11,10,0,0,0,43,0,9,124,1,23,32.7,0,0,0
Ray-Ray McCloud,SFO,WR,26,12,2,18,11,0,0,0,0,0,0,174,1,23,34.4,0,2,0
Elijah Mitchell,SFO,RB,24,4,1,4,3,0,0,0,224,0,40,7,0,23,26.1,0,0,0
MyCole Pruitt,ATL,TE,30,9,3,8,7,0,0,0,0,0,0,47,3,23,29.7,0,0,0
Adam Trautman,NOR,TE,25,11,9,19,16,0,0,0,0,0,0,173,1,23,39.3,0,0,0
Ameer Abdullah,LVR,RB,29,12,0,24,18,0,0,0,20,0,4,143,1,22,40.3,0,0,0
Marquez Callaway,NOR,WR,24,11,3,31,16,0,0,0,0,0,0,158,1,22,37.8,0,0,0
River Cracraft,MIA,WR,28,9,0,13,8,0,0,0,0,0,0,97,2,22,29.7,0,0,0
Alec Ingold,MIA,RB,26,12,10,17,14,0,0,0,6,1,5,98,1,22,36.4,0,0,0
Ty Johnson,NYJ,RB,25,12,0,16,9,0,0,0,95,1,15,64,0,22,30.9,0,0,0
Zonovan Knight,NYJ,RB,21,2,1,8,8,0,0,0,159,0,29,62,0,22,30.1,0,1,0
Craig Reynolds,DET,RB,26,8,0,10,9,0,0,0,102,0,23,116,0,22,30.8,0,0,0
Jody Fortson,KAN,TE,27,11,1,12,9,0,0,0,0,0,0,108,2,21,29.8,0,1,1
Peyton Hendershot,DAL,TE,23,12,1,14,10,0,0,0,2,1,1,83,1,21,30.5,0,1,0
Colt McCoy,ARI,QB,36,2,2,0,0,456,1,71,10,0,7,0,0,21,21.2,1,1,0
Sterling Shepard,NYG,WR,29,3,2,24,13,0,0,0,0,0,0,154,1,21,34.4,0,0,0
Jonnu Smith,NWE,TE,27,11,5,29,22,0,0,0,5,0,1,200,0,21,42.5,0,1,0
Sammy Watkins,GNB,WR,29,9,3,22,13,0,0,0,0,0,0,206,0,21,33.6,0,0,0
Malik Davis,DAL,RB,24,7,0,5,4,0,0,0,103,1,23,40,0,20,24.3,0,0,0
A.J. Green,ARI,WR,34,10,6,36,18,0,0,0,0,0,0,121,1,20,38.1,0,0,0
Zach Pascal,PHI,WR,28,12,1,16,13,0,0,0,0,0,1,139,1,20,32.9,0,0,0
Boston Scott,PHI,RB,27,10,2,4,4,0,0,0,124,1,37,11,0,20,23.5,0,0,0
Durham Smythe,MIA,TE,27,11,10,12,9,0,0,0,1,1,2,75,1,20,28.6,0,0,0
Tommy Tremble,CAR,TE,22,12,3,21,11,0,0,0,0,0,0,101,2,20,31.1,0,1,1
Brock Wright,DET,TE,24,12,6,15,13,0,0,0,0,0,0,141,1,20,33.1,0,0,0
Tevin Coleman,SFO,RB,29,4,0,3,3,0,0,0,26,1,12,44,1,19,22.0,0,0,0
KJ Hamler,DEN,WR,23,7,0,14,7,0,0,0,23,0,2,165,0,19,25.8,0,0,0
Scott Miller,TAM,WR,25,10,1,36,22,0,0,0,8,0,1,177,0,19,40.5,0,0,0
Brandon Powell,LAR,WR,27,12,2,20,18,0,0,0,53,0,12,135,0,19,36.8,0,1,0
Khalil Shakir,BUF,WR,22,10,1,16,8,0,0,0,0,0,0,128,1,19,26.8,0,0,0
Kadarius Toney,2TM,WR,23,5,2,11,8,0,0,0,56,0,4,69,1,19,26.5,0,0,0
Trenton Irwin,CIN,WR,27,5,1,13,8,0,0,0,11,0,1,111,1,18,26.2,0,0,0
Johnny Mundt,MIN,TE,28,12,9,19,17,0,0,0,0,0,0,117,1,18,34.7,0,0,0
Dare Ogunbowale,HOU,RB,28,12,1,15,11,0,0,0,30,1,7,91,0,18,29.1,0,0,0
John Bates,WAS,TE,25,12,5,22,14,0,0,0,0,0,0,108,1,17,30.8,0,1,0
David Bell,CLE,WR,22,12,3,28,20,0,0,0,0,0,0,169,0,17,36.9,0,0,0
Mike Boone,DEN,RB,27,8,0,13,7,0,0,0,100,0,21,69,0,17,23.9,0,0,0
Sam Darnold,CAR,QB,25,1,1,0,0,164,1,19,3,1,3,0,0,17,16.9,0,1,0
Ross Dwelley,SFO,TE,27,11,0,5,3,0,0,0,0,0,0,105,1,17,19.5,0,0,0
Jalen Reagor,MIN,WR,23,12,0,8,6,0,0,0,25,0,2,87,1,17,23.2,0,3,0
Hunter Renfrow,LVR,WR,27,6,1,29,21,0,0,0,0,0,0,192,0,17,38.2,0,3,1
Eric Saubert,DEN,TE,28,12,5,17,10,0,0,0,0,0,0,111,1,17,27.1,0,0,0
Ian Thomas,CAR,TE,26,12,12,24,17,0,0,0,0,0,0,165,0,17,33.5,0,0,0
Darrel Williams,ARI,RB,27,6,0,8,4,0,0,0,102,1,21,9,0,17,21.1,0,0,0
Kyle Allen,HOU,QB,26,2,2,0,0,416,2,78,13,0,6,0,0,16,15.9,4,4,1
Tyler Huntley,BAL,QB,24,2,0,0,0,187,0,32,41,1,10,0,0,16,15.6,1,0,0
Sony Michel,LAC,RB,27,10,0,13,9,0,0,0,106,0,36,53,0,16,24.9,0,0,0
Skyy Moore,KAN,WR,22,12,3,26,17,0,0,0,12,0,1,205,0,16,32.7,0,3,3
Bryce Perkins,LAR,QB,26,4,1,0,0,161,1,34,92,0,18,0,0,16,15.6,2,0,0
Benny Snell Jr.,PIT,RB,24,12,0,2,2,0,0,0,86,1,18,17,0,16,18.3,0,0,0
Raheem Blackshear,CAR,RB,23,8,1,9,7,0,0,0,41,1,15,65,0,15,21.6,0,1,1
Brandon Bolden,LVR,RB,32,11,0,9,9,0,0,0,34,0,8,57,1,15,24.1,0,0,0
N'Keal Harry,CHI,WR,25,4,0,6,5,0,0,0,0,0,0,93,1,15,20.3,0,0,0
Connor Heyward,PIT,TE,23,12,0,9,8,0,0,0,0,0,0,93,1,15,23.3,0,0,0
Brock Purdy,SFO,QB,23,4,0,0,0,276,2,46,2,0,9,0,0,15,15.2,2,0,0
Anthony Schwartz,CLE,WR,22,11,1,10,4,0,0,0,57,1,4,51,0,15,18.8,0,1,1
Shi Smith,CAR,WR,24,12,5,29,14,0,0,0,0,0,0,168,0,15,28.8,0,3,1
Kyren Williams,LAR,RB,22,5,0,9,7,0,0,0,89,0,22,63,0,15,22.2,0,0,0
John Wolford,LAR,QB,27,2,2,0,0,390,1,62,32,0,8,0,0,15,14.8,3,3,1
Cameron Brate,TAM,TE,31,7,1,29,16,0,0,0,0,0,0,137,0,14,29.7,0,0,0
Sam Ehlinger,IND,QB,24,2,2,0,0,304,0,52,54,0,11,0,0,14,13.6,1,1,1
Zander Horvath,LAC,RB,24,12,2,8,5,0,0,0,8,0,4,8,2,14,18.6,0,0,0
Keaontay Ingram,ARI,RB,23,7,0,2,2,0,0,0,52,1,21,23,0,14,15.5,0,0,0
Tom Kennedy,DET,WR,26,7,1,15,8,0,0,0,0,0,0,141,0,14,22.1,0,0,0
Denzel Mims,NYJ,WR,25,6,3,17,7,0,0,0,0,0,0,138,0,14,20.8,0,0,0
Samori Toure,GNB,WR,24,7,2,10,5,0,0,0,0,0,0,82,1,14,19.2,0,1,0
Gary Brightwell,NYG,RB,23,12,0,2,2,0,0,0,50,1,9,18,0,13,14.8,0,0,0
DeeJay Dallas,SEA,RB,24,12,0,8,7,0,0,1,104,0,24,42,0,13,19.6,1,1,0
Tanner Hudson,NYG,TE,28,11,0,15,10,0,0,0,0,0,0,132,0,13,23.2,0,0,0
Ko Kieft,TAM,TE,24,12,8,8,6,0,0,0,0,0,0,69,1,13,18.9,0,0,0
Zack Moss,2TM,RB,25,9,0,8,7,0,0,0,122,0,24,27,0,13,19.9,0,1,1
Chris Myarick,NYG,TE,27,12,8,8,7,0,0,0,0,0,0,65,1,13,19.5,0,0,0
Breshad Perriman,TAM,WR,29,9,2,17,8,0,0,0,-7,0,2,101,1,13,21.4,0,2,1
C.J. Uzomah,NYJ,TE,29,11,9,15,14,0,0,0,0,0,0,130,0,13,27.0,0,0,0
Pharaoh Brown,2TM,TE,28,11,7,20,12,0,0,0,0,0,0,117,0,12,23.7,0,0,0
Reggie Gilliam,BUF,RB,25,12,3,9,7,0,0,0,0,0,0,57,1,12,18.7,0,0,0
Trey Lance,SFO,QB,22,2,2,0,0,194,0,31,67,0,16,0,0,12,12.5,1,1,0
Byron Pringle,CHI,WR,29,7,1,7,5,0,0,0,0,0,0,57,1,12,16.7,0,0,0
Dan Arnold,JAX,TE,27,12,0,8,7,0,0,0,0,0,0,113,0,11,18.3,0,0,0
Lawrence Cager,2TM,TE,25,5,3,9,5,0,0,0,0,0,0,49,1,11,15.9,0,0,0
Josiah Deguara,GNB,TE,25,13,1,13,11,0,0,0,0,0,0,106,0,11,21.6,0,0,0
Jordan Love,GNB,QB,24,3,0,0,0,186,1,18,0,0,0,0,0,11,11.4,0,0,0
James Mitchell,DET,TE,23,9,0,5,5,0,0,0,0,0,0,48,1,11,15.8,0,0,0
David Sills,NYG,WR,26,9,5,17,11,0,0,0,0,0,0,106,0,11,21.6,0,0,0
Geoff Swaim,TEN,TE,29,12,10,13,9,0,0,0,0,0,0,50,1,11,20.0,0,0,0
Jalen Virgil,DEN,WR,24,4,1,3,1,0,0,0,0,0,0,66,1,11,11.6,0,1,1
Chris Evans,CIN,RB,25,11,0,4,3,0,0,0,0,0,0,38,1,10,12.8,0,0,0
Zach Gentry,PIT,TE,26,12,9,19,16,0,0,0,0,0,0,104,0,10,26.4,0,0,0
DeSean Jackson,BAL,WR,36,3,1,8,5,0,0,0,0,0,0,100,0,10,15.0,0,0,0
Marcedes Lewis,GNB,TE,38,13,13,4,3,0,0,0,0,0,0,20,1,10,13.0,0,0,0
Jordan Mason,SFO,RB,23,11,0,0,0,0,0,0,97,0,18,0,0,10,9.7,0,0,0
Dax Milne,WAS,WR,23,11,1,7,6,0,0,0,0,0,0,37,1,10,15.7,0,0,0
Trevor Siemian,CHI,QB,31,2,1,0,0,184,1,26,8,0,4,0,0,10,10.2,1,0,0
Jack Stoll,PHI,TE,24,12,8,11,8,0,0,0,0,0,0,97,0,10,17.7,0,0,0
Cedrick Wilson Jr.,MIA,WR,27,11,0,14,9,0,0,0,8,0,1,96,0,10,19.4,0,0,0
Michael Bandy,LAC,WR,25,9,2,21,10,0,0,0,0,0,0,89,0,9,18.9,0,0,0
Darrynton Evans,CHI,RB,24,4,0,1,1,0,0,0,55,0,12,33,0,9,9.8,0,0,0
C.J. Ham,MIN,RB,29,12,2,5,3,0,0,0,6,1,2,21,0,9,11.7,0,0,0
Velus Jones Jr.,CHI,WR,25,8,0,5,3,0,0,0,48,0,6,24,1,9,12.2,0,2,2
Phillip Lindsay,IND,RB,28,3,0,8,6,0,0,0,49,0,15,19,0,9,14.8,0,0,0
Patrick Ricard,BAL,RB,28,12,11,13,11,0,0,0,14,0,5,74,0,9,19.8,0,0,0
Armani Rogers,WAS,TE,25,10,3,6,5,0,0,0,24,0,1,64,0,9,13.8,0,0,0
Derek Watt,PIT,RB,30,12,3,5,5,0,0,0,15,0,5,11,1,9,13.6,0,0,0
Keelan Cole,LVR,WR,29,9,3,15,6,0,0,0,0,0,0,75,0,8,13.5,0,1,0
Anthony Firkser,ATL,TE,27,7,1,7,6,0,0,0,0,0,0,79,0,8,13.9,0,0,0
Parker Hesse,ATL,TE,27,13,4,9,7,0,0,0,0,0,0,75,0,8,14.5,0,0,0
Brevin Jordan,HOU,TE,22,6,2,22,10,0,0,0,0,0,0,78,0,8,17.8,0,0,0
Teagan Quitoriano,HOU,TE,22,5,3,7,3,0,0,0,0,0,0,22,1,8,11.2,0,0,0
Brett Rypien,DEN,QB,26,1,1,0,0,225,0,46,9,0,3,0,0,8,7.9,1,1,0
Jonathan Williams,WAS,RB,28,9,0,0,0,0,0,0,77,0,11,0,0,8,7.7,0,0,0
D'Wayne Eskridge,SEA,WR,25,10,0,13,7,0,0,0,10,0,2,58,0,7,13.8,0,0,0
Brandon Johnson,DEN,WR,24,3,0,6,3,0,0,0,0,0,0,12,1,7,10.2,0,0,0
Ty Montgomery,NWE,WR,29,1,0,4,3,0,0,0,-2,0,2,15,1,7,10.3,0,0,0
Kene Nwangwu,MIN,RB,24,12,0,1,1,0,0,0,1,0,4,5,0,7,7.6,0,0,0
Giovanni Ricci,CAR,RB,26,10,3,8,7,0,0,0,0,0,0,68,0,7,13.8,0,0,0
Cam Sims,WAS,WR,26,13,3,16,7,0,0,0,0,0,0,73,0,7,14.3,0,0,0
Kevin White,NOR,WR,30,7,2,5,2,0,0,0,0,0,0,74,0,7,9.4,0,0,0
Malik Willis,TEN,QB,23,6,2,0,0,157,0,34,72,0,19,0,0,7,7.5,1,2,2
Shane Zylstra,DET,TE,26,8,1,3,2,0,0,0,0,0,0,5,1,7,8.5,0,0,0
Andrew Beck,DEN,TE,26,9,4,6,3,0,0,0,-1,0,1,59,0,6,8.8,0,0,0
Malcolm Brown,LAR,RB,29,6,0,2,2,0,0,0,34,0,14,23,0,6,7.7,0,0,0
Grant Calcaterra,PHI,TE,24,10,1,3,3,0,0,0,0,0,0,57,0,6,8.7,0,0,0
Jamison Crowder,BUF,WR,29,4,0,13,6,0,0,0,0,0,0,60,0,6,12.0,0,1,0
Jalen Guyton,LAC,WR,25,3,0,4,2,0,0,0,0,0,0,64,0,6,8.4,0,0,0
Marcus Johnson,NYG,WR,28,9,4,16,6,0,0,0,0,0,0,63,0,6,12.3,0,0,0
Jake Kumerow,BUF,WR,30,6,1,7,4,0,0,0,0,0,0,64,0,6,10.4,0,0,0
Tre' McKitty,LAC,TE,23,12,5,14,8,0,0,0,0,0,0,57,0,6,13.7,0,1,0
Steven Sims,PIT,WR,25,7,1,12,5,0,0,0,34,0,9,23,0,6,10.7,0,2,0
Jeff Smith,NYJ,WR,25,10,0,6,4,0,0,0,0,0,0,57,0,6,9.7,0,0,0
Mike Strachan,IND,WR,25,10,0,8,3,0,0,0,0,0,0,59,0,6,8.9,0,0,0
Mike Thomas,CIN,WR,28,10,2,10,2,0,0,0,0,0,0,38,0,6,7.8,0,0,0
Mitchell Wilcox,CIN,TE,26,12,1,7,7,0,0,0,0,0,0,60,0,6,13.0,0,0,0
Spencer Brown,CAR,RB,24,2,0,4,2,0,0,0,43,0,9,10,0,5,7.3,0,0,0
Myles Gaskin,MIA,RB,25,3,0,6,4,0,0,0,26,0,10,28,0,5,9.4,0,0,0
Kenny Golladay,NYG,WR,29,7,3,10,4,0,0,0,0,0,0,51,0,5,9.1,0,0,0
Hassan Haskins,TEN,RB,23,11,0,3,3,0,0,0,42,0,10,7,0,5,7.9,0,0,0
Cody Hollister,TEN,WR,29,11,3,5,3,0,0,0,0,0,0,54,0,5,8.4,0,0,0
Tony Jones,2TM,RB,25,5,0,6,4,0,0,0,22,0,9,30,0,5,9.2,0,0,0
Trey McBride,ARI,TE,23,11,8,11,9,0,0,0,0,0,0,46,0,5,13.6,0,1,0
Quintin Morris,BUF,TE,23,10,1,10,7,0,0,0,0,0,0,70,0,5,12.0,0,1,1
Albert Okwuegbunam,DEN,TE,24,5,0,11,7,0,0,0,0,0,0,50,0,5,12.0,0,0,0
Gunner Olszewski,PIT,WR,26,11,1,4,3,0,0,0,29,0,5,43,0,5,8.2,0,2,1
Donald Parham,LAC,TE,25,2,0,4,3,0,0,0,0,0,0,53,0,5,8.3,0,0,0
Ronnie Rivers,LAR,RB,23,5,1,5,5,0,0,0,21,0,9,29,0,5,10.0,0,0,0
Isaiah Spiller,LAC,RB,21,5,0,3,3,0,0,0,41,0,18,13,0,5,8.4,0,0,0
Stephen Sullivan,CAR,TE,26,9,0,3,2,0,0,0,0,0,0,46,0,5,6.6,0,0,0
Skylar Thompson,MIA,QB,25,5,1,0,0,278,0,53,14,0,10,0,0,5,4.5,2,2,2
Dwayne Washington,NOR,RB,28,12,0,1,1,0,0,0,38,0,11,7,0,5,5.5,0,0,0
Deshaun Watson,CLE,QB,27,1,1,0,0,131,0,22,21,0,7,0,0,5,5.3,1,0,0
Trevon Wesco,CHI,TE,27,12,1,4,2,0,0,0,0,0,0,26,0,5,6.6,0,0,0
Zamir White,LVR,RB,23,11,0,0,0,0,0,0,53,0,12,0,0,5,5.3,0,0,0
Jordan Wilkins,IND,RB,28,2,0,5,4,0,0,0,31,0,6,15,0,5,8.6,0,0,0
Trayveon Williams,CIN,RB,25,4,0,2,1,0,0,0,28,0,5,24,0,5,6.2,0,0,0
Kendall Blanton,LAR,TE,27,4,0,2,2,0,0,0,0,0,0,35,0,4,5.5,0,0,0
Tyrion Davis-Price,SFO,RB,22,3,0,2,0,0,0,0,37,0,16,0,0,4,3.7,0,0,0
Trestan Ebner,CHI,RB,23,13,0,5,2,0,0,0,54,0,24,8,0,4,6.2,0,2,1
Anthony McFarland Jr.,PIT,RB,23,1,0,2,2,0,0,0,30,0,6,11,0,4,6.1,0,0,0
Kyle Philips,TEN,WR,23,4,0,13,8,0,0,0,0,0,0,78,0,4,11.8,0,2,2
James Proche,BAL,WR,26,10,0,12,8,0,0,1,0,0,0,62,0,4,12.2,1,0,0
Eric Tomlinson,DEN,TE,30,12,9,6,3,0,0,0,0,0,0,37,0,4,6.7,0,0,0
Andre Baccellia,ARI,WR,25,6,0,7,5,0,0,0,0,0,0,32,0,3,8.2,0,0,0
Tyrie Cleveland,DEN,WR,25,6,0,7,2,0,0,0,0,0,0,28,0,3,4.8,0,0,0
Jaelon Darden,TAM,WR,23,12,0,2,2,0,0,0,2,0,1,26,0,3,4.8,0,0,0
Tyler Davis,GNB,TE,25,13,1,7,4,0,0,0,0,0,0,26,0,3,6.6,0,0,0
Ben Ellefson,MIN,TE,26,4,1,3,3,0,0,0,0,0,0,26,0,3,5.6,0,0,0
Luke Farrell,JAX,TE,25,12,0,3,3,0,0,0,0,0,0,29,0,3,5.9,0,0,0
Ronald Jones II,KAN,RB,25,2,0,1,1,0,0,0,12,0,4,22,0,3,4.4,0,0,0
Tim Jones,JAX,WR,24,12,1,4,3,0,0,0,0,0,0,30,0,3,6.0,0,0,0
Tyler Kroft,SFO,TE,30,6,3,4,3,0,0,0,0,0,0,29,0,3,5.9,0,0,0
Trace McSorley,ARI,QB,27,3,0,0,0,71,0,14,26,0,4,0,0,3,3.4,1,0,0
Jalen Nailor,MIN,WR,23,10,0,4,2,0,0,0,0,0,0,28,0,3,4.8,0,0,0
Jarrett Stidham,LVR,QB,26,3,0,0,0,72,0,13,0,0,0,0,0,3,2.9,0,0,0
KaVontae Turpin,DAL,WR,26,12,0,2,1,0,0,0,17,0,3,9,0,3,3.6,0,1,0
Ke'Shawn Vaughn,TAM,RB,25,10,0,2,1,0,0,0,21,0,8,11,0,3,4.2,0,0,0
Cole Beasley,TAM,WR,33,2,0,5,4,0,0,0,0,0,0,17,0,2,5.7,0,0,0
Michael Burton,KAN,RB,30,12,0,3,2,0,0,0,7,0,4,11,0,2,3.8,0,0,0
Quintez Cephus,DET,WR,24,4,1,3,2,0,0,0,0,0,0,15,0,2,3.5,0,0,0
Snoop Conner,JAX,RB,22,4,0,0,0,0,0,0,17,0,4,0,0,2,1.7,0,0,0
Mike Davis,BAL,RB,29,8,0,2,2,0,0,0,18,0,8,4,0,2,4.2,0,1,0
Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,15,0,2,0,0,2,1.5,0,0,0
Bryan Edwards,ATL,WR,24,7,1,5,3,0,0,0,0,0,0,15,0,2,4.5,0,0,0
Simi Fehoko,DAL,WR,25,5,0,4,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Ryan Griffin,CHI,TE,32,11,0,6,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Penny Hart,SEA,WR,26,7,0,1,1,0,0,0,0,0,0,15,0,2,2.5,0,0,0
Brycen Hopkins,LAR,TE,25,9,0,5,2,0,0,0,0,0,0,23,0,2,4.3,0,0,0
Jesper Horsted,LVR,TE,25,11,0,4,3,0,0,0,0,0,0,19,0,2,4.9,0,0,0
Dennis Houston,DAL,WR,23,2,0,6,2,0,0,0,0,0,0,16,0,2,3.6,0,0,0
Lil'Jordan Humphrey,NWE,WR,24,6,2,4,2,0,0,0,0,0,0,20,0,2,4.0,0,0,0
Andy Isabella,ARI,WR,26,3,0,5,2,0,0,0,0,0,0,21,0,2,4.1,0,0,0
D'Ernest Johnson,CLE,RB,26,10,0,3,3,0,0,0,17,0,4,7,0,2,5.4,0,0,0
Keith Kirkwood,NOR,WR,28,2,1,2,2,0,0,0,0,0,0,18,0,2,3.8,0,0,0
Marlon Mack,2TM,RB,26,4,0,2,2,0,0,0,10,0,4,11,0,2,4.1,0,0,0
Chris Manhertz,JAX,TE,30,12,9,7,5,0,0,0,0,0,0,21,0,2,7.1,0,0,0
Nick Mullens,MIN,QB,27,2,0,0,0,51,0,8,0,0,0,0,0,2,2.0,0,0,0
Dezmon Patmon,IND,WR,24,1,0,6,2,0,0,0,0,0,0,24,0,2,4.4,0,0,0
Kyle Rudolph,TAM,TE,33,6,0,4,2,0,0,0,0,0,0,20,0,2,4.0,0,0,0
Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,19,0,2,0,0,2,1.9,0,0,0
J.J. Taylor,NWE,RB,24,1,0,1,1,0,0,0,9,0,10,8,0,2,2.7,0,0,0
Trent Taylor,CIN,WR,28,12,1,6,5,0,0,0,15,0,4,28,0,2,7.3,0,2,1
Cole Turner,WAS,TE,22,6,2,9,2,0,0,0,0,0,0,23,0,2,4.3,0,0,0
DJ Turner,LVR,WR,25,8,0,0,0,0,0,0,20,0,3,0,0,2,2.0,0,1,0
Tylan Wallace,BAL,WR,23,8,0,6,3,0,0,0,0,0,0,21,0,2,5.1,0,0,0
Juwann Winfree,GNB,WR,26,3,0,4,1,0,0,0,0,0,0,17,0,2,2.7,0,0,0
Michael Woods II,CLE,WR,22,5,0,6,2,0,0,0,0,0,0,21,0,2,4.1,0,0,0
Salvon Ahmed,MIA,RB,24,7,0,0,0,0,0,0,13,0,4,0,0,1,1.3,0,0,0
Maurice Alexander,DET,WR,25,7,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Brandon Allen,CIN,QB,30,1,0,0,0,22,0,3,-1,0,3,0,0,1,0.8,0,0,0
C.J. Board,TEN,WR,29,4,0,1,1,0,0,0,0,0,0,6,0,1,1.6,0,1,0
Miles Boykin,PIT,WR,26,11,0,2,1,0,0,0,0,0,0,11,0,1,2.1,0,0,0
Jalen Camp,HOU,WR,24,1,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Julius Chestnut,TEN,RB,22,1,0,0,0,0,0,0,13,0,5,0,0,1,1.3,0,0,0
Corey Clement,ARI,RB,28,4,0,1,1,0,0,0,0,0,0,8,0,1,1.8,0,0,0
Troy Hairston,HOU,RB,24,12,4,5,3,0,0,0,0,0,0,12,0,1,4.2,0,0,0
Jacob Harris,LAR,TE,25,6,0,1,1,0,0,0,0,0,0,6,0,1,1.6,0,0,0
Kylin Hill,GNB,RB,24,2,0,0,0,0,0,0,7,0,1,0,0,1,0.7,0,0,0
Brian Hoyer,NWE,QB,37,1,1,0,0,37,0,6,0,0,0,0,0,1,1.5,0,0,0
David Johnson,NOR,RB,31,1,0,1,1,0,0,0,-4,0,1,11,0,1,1.7,0,0,0
Jakob Johnson,LVR,RB,28,12,6,4,3,0,0,0,0,0,0,6,0,1,3.6,0,0,0
Tyron Johnson,2TM,WR,26,4,1,1,1,0,0,0,0,0,0,8,0,1,1.8,0,0,0
Sean McKeon,DAL,TE,25,8,0,3,2,0,0,0,0,0,0,11,0,1,3.1,0,0,0
Gardner Minshew II,PHI,QB,26,2,0,0,0,34,0,4,-1,0,1,0,0,1,1.3,0,0,0
Jason Moore,LAC,WR,27,6,0,2,1,0,0,0,0,0,0,5,0,1,1.5,0,0,0
Devine Ozigbo,DEN,RB,26,3,0,1,1,0,0,0,2,0,1,3,0,1,1.5,0,0,0
Amari Rodgers,2TM,WR,23,11,0,8,4,0,0,0,0,0,0,50,0,1,5.0,0,5,2
Mason Schreck,HOU,TE,29,2,1,2,2,0,0,0,0,0,0,6,0,1,2.6,0,0,0
Stone Smartt,LAC,TE,24,3,1,4,3,0,0,0,0,0,0,9,0,1,3.9,0,0,0
Keith Smith,ATL,RB,30,13,4,2,1,0,0,0,2,0,1,8,0,1,2.0,0,0,0
Pierre Strong,NWE,RB,24,10,0,0,0,0,0,0,5,0,1,0,0,1,0.5,0,0,0
Tommy Sweeney,BUF,TE,27,4,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Patrick Taylor,GNB,RB,24,10,0,0,0,0,0,0,6,0,1,0,0,1,0.6,0,0,0
Tyrod Taylor,NYG,QB,33,1,0,0,0,11,0,3,30,0,3,0,0,1,1.4,1,1,0
Jalen Tolbert,DAL,WR,23,8,1,3,2,0,0,0,0,0,0,12,0,1,3.2,0,0,0
Austin Trammell,LAR,WR,24,1,0,2,1,0,0,0,0,0,0,8,0,1,1.8,0,0,0
Nick Vannett,2TM,TE,29,4,1,2,2,0,0,0,0,0,0,13,0,1,3.3,0,0,0
Montrell Washington,DEN,WR,23,12,1,9,4,0,0,0,30,0,5,2,0,1,5.2,0,4,1
Maxx Williams,ARI,TE,28,6,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Stephen Anderson,ARI,TE,29,12,0,3,1,0,0,0,0,0,0,2,0,,1.2,0,0,0
Devin Asiasi,CIN,,25,9,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0
C.J. Beathard,JAX,QB,29,2,0,0,0,6,0,3,-1,0,1,0,0,,0.1,0,0,0
Trinity Benson,DET,,25,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
