Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Standard,PPR,Int,Fumbles,FumblesLost
Kendall Hinton,DEN,WR,25,11,5,31,24,0,0,0,13,0,1,311,0,32,56.4,0,0,0
Robbie Anderson,2TM,WR,29,14,6,43,19,0,0,0,0,0,0,269,1,31,49.9,0,1,1
Trenton Irwin,CIN,WR,27,7,2,17,11,0,0,0,11,0,1,174,2,31,41.5,0,0,0
Kyle Juszczyk,SFO,RB,31,13,10,22,18,0,0,0,14,1,5,174,1,31,48.8,0,0,0
Brock Wright,DET,TE,24,14,7,18,14,0,0,0,0,0,0,192,2,31,45.2,0,0,0
Kylen Granson,IND,TE,24,13,4,40,31,0,0,0,0,0,1,302,0,30,61.2,0,1,0
Tyquan Thornton,NWE,WR,22,10,6,33,17,0,0,0,16,1,3,166,1,30,47.2,0,0,0
C.J. Uzomah,NYJ,TE,29,13,11,19,17,0,0,0,0,0,0,178,2,30,46.8,0,0,0
Teddy Bridgewater,MIA,QB,30,4,1,0,0,522,3,60,21,0,2,0,0,29,29.0,3,0,0
Peyton Hendershot,DAL,TE,23,14,2,15,11,0,0,0,2,1,1,103,2,29,39.5,0,1,0
J.D. McKissic,WAS,RB,29,8,0,40,27,0,0,0,95,0,22,173,0,29,55.8,0,0,0
Wan'Dale Robinson,NYG,WR,21,6,3,31,23,0,0,0,-1,0,2,227,1,29,51.6,0,0,0
Boston Scott,PHI,RB,27,12,2,5,5,0,0,0,157,2,43,15,0,29,34.2,0,0,0
Irv Smith Jr.,MIN,TE,24,7,0,33,22,0,0,0,0,0,0,168,2,29,50.8,0,1,0
Mo Alie-Cox,IND,TE,29,14,9,24,17,0,0,0,0,0,0,183,2,28,45.3,0,1,1
Kendrick Bourne,NWE,WR,27,13,2,32,24,0,0,0,8,0,4,273,0,28,52.1,0,2,0
Matt Breida,NYG,RB,27,14,0,16,12,0,0,0,124,1,39,98,0,28,40.2,0,0,0
Dyami Brown,WAS,WR,23,12,0,14,5,0,0,0,15,0,1,143,2,28,32.8,0,0,0
Ashton Dulin,IND,WR,25,10,2,22,15,0,0,0,8,0,2,207,1,28,42.5,0,0,0
KhaDarel Hodge,ATL,WR,27,14,1,19,12,0,0,0,0,0,0,197,1,28,39.7,0,0,0
Marlon Mack,2TM,RB,26,6,0,9,8,0,0,0,62,1,12,99,1,28,36.1,0,0,0
Logan Thomas,WAS,TE,31,11,10,43,25,0,0,0,0,0,0,216,1,28,52.6,0,0,0
Harrison Bryant,CLE,TE,24,14,6,37,27,0,0,0,8,0,1,200,1,27,53.8,0,0,0
Travis Homer,SEA,RB,24,9,1,18,16,0,0,0,74,0,19,157,1,27,43.1,0,1,1
Tyler Huntley,BAL,QB,24,4,2,0,0,413,0,74,87,1,25,0,0,27,27.2,2,2,0
Ray-Ray McCloud,SFO,WR,26,14,2,22,13,0,0,0,7,0,3,201,1,27,39.8,0,2,0
Raheem Blackshear,CAR,RB,23,10,1,10,8,0,0,0,73,2,19,82,0,26,33.5,0,1,1
Phillip Dorsett,HOU,WR,29,13,4,31,14,0,0,1,0,0,0,198,1,26,39.8,0,0,0
Jake Ferguson,DAL,TE,23,13,7,19,16,0,0,0,0,0,0,139,2,26,41.9,0,0,0
Justice Hill,BAL,RB,25,12,0,11,11,0,0,0,228,0,42,54,0,26,37.2,0,2,1
Josh Oliver,BAL,TE,25,14,6,20,13,0,0,0,0,0,0,143,2,26,39.3,0,0,0
Javonte Williams,DEN,RB,22,4,4,22,16,0,0,0,204,0,47,76,0,26,42.0,0,1,1
Ameer Abdullah,LVR,RB,29,14,0,28,22,0,0,0,20,0,4,174,1,25,47.4,0,0,0
Colby Parkinson,SEA,TE,23,14,0,20,15,0,0,0,0,0,0,194,1,25,40.4,0,0,0
MyCole Pruitt,ATL,TE,30,10,4,11,9,0,0,0,0,0,0,67,3,25,33.7,0,0,0
Shi Smith,CAR,WR,24,14,5,34,17,0,0,0,0,0,0,209,1,25,41.9,0,3,1
O.J. Howard,HOU,TE,28,12,9,21,9,0,0,0,0,0,0,119,2,24,32.9,0,0,0
Alec Ingold,MIA,RB,26,14,12,20,15,0,0,0,8,1,6,105,1,23,38.3,0,0,0
Elijah Mitchell,SFO,RB,24,4,1,4,3,0,0,0,224,0,40,7,0,23,26.1,0,0,0
Jonnu Smith,NWE,TE,27,13,7,34,24,0,0,0,5,0,1,224,0,23,46.9,0,1,0
Adam Trautman,NOR,TE,25,12,9,20,16,0,0,0,0,0,0,173,1,23,39.3,0,0,0
Marquez Callaway,NOR,WR,24,12,3,31,16,0,0,0,0,0,0,158,1,22,37.8,0,0,0
River Cracraft,MIA,WR,28,9,0,13,8,0,0,0,0,0,0,97,2,22,29.7,0,0,0
Ty Johnson,NYJ,RB,25,14,0,16,9,0,0,0,95,1,15,64,0,22,30.9,0,0,0
Jordan Mason,SFO,RB,23,13,0,0,0,0,0,0,217,0,33,0,0,22,21.7,0,0,0
Byron Pringle,CHI,WR,29,8,1,9,7,0,0,0,0,0,0,96,2,22,28.6,0,0,0
Craig Reynolds,DET,RB,26,8,0,10,9,0,0,0,102,0,23,116,0,22,30.8,0,0,0
Tommy Tremble,CAR,TE,22,14,4,26,13,0,0,0,0,0,0,121,2,22,35.1,0,1,1
Jody Fortson,KAN,TE,27,13,1,13,9,0,0,0,0,0,0,108,2,21,29.8,0,1,1
A.J. Green,ARI,WR,34,12,8,40,19,0,0,0,0,0,0,128,1,21,39.8,0,0,0
Zack Moss,2TM,RB,25,10,0,9,7,0,0,0,203,0,48,27,0,21,28.0,0,1,1
Sterling Shepard,NYG,WR,29,3,2,24,13,0,0,0,0,0,0,154,1,21,34.4,0,0,0
Sammy Watkins,GNB,WR,29,9,3,22,13,0,0,0,0,0,0,206,0,21,33.6,0,0,0
David Bell,CLE,WR,22,13,3,31,23,0,0,0,0,0,0,196,0,20,42.6,0,0,0
Mike Boone,DEN,RB,27,9,0,15,9,0,0,0,102,0,24,96,0,20,28.8,0,0,0
Keelan Cole,LVR,WR,29,11,3,18,9,0,0,0,0,0,0,136,1,20,28.6,0,1,0
Malik Davis,DAL,RB,24,9,0,5,4,0,0,0,103,1,23,40,0,20,24.3,0,0,0
Dare Ogunbowale,HOU,RB,28,14,2,17,13,0,0,0,41,1,16,95,0,20,32.6,0,0,0
Zach Pascal,PHI,WR,28,14,1,18,14,0,0,0,0,0,1,144,1,20,34.4,0,0,0
Brandon Powell,LAR,WR,27,14,3,24,19,0,0,0,56,0,13,139,0,20,38.5,0,1,0
Tevin Coleman,SFO,RB,29,5,0,3,3,0,0,0,26,1,12,44,1,19,22.0,0,0,0
KJ Hamler,DEN,WR,23,7,0,14,7,0,0,0,23,0,2,165,0,19,25.8,0,0,0
Scott Miller,TAM,WR,25,12,1,37,22,0,0,0,8,0,1,177,0,19,40.5,0,0,0
Denzel Mims,NYJ,WR,25,8,4,24,11,0,0,0,0,0,0,186,0,19,29.6,0,0,0
Hunter Renfrow,LVR,WR,27,7,1,32,22,0,0,0,0,0,0,206,0,19,40.6,0,3,1
Khalil Shakir,BUF,WR,22,12,2,17,8,0,0,0,0,0,0,128,1,19,26.8,0,0,0
Durham Smythe,MIA,TE,27,13,12,13,10,0,0,0,1,1,2,73,1,19,29.4,0,0,0
Pierre Strong,NWE,RB,24,12,0,5,5,0,0,0,100,1,10,32,0,19,24.2,0,0,0
Kadarius Toney,2TM,WR,23,6,2,12,9,0,0,0,56,0,4,74,1,19,28.0,0,0,0
Kyren Williams,LAR,RB,22,7,0,11,8,0,0,0,115,0,27,73,0,19,26.8,0,0,0
Skyy Moore,KAN,WR,22,14,3,28,18,0,0,0,24,0,3,212,0,18,35.6,0,3,3
Johnny Mundt,MIN,TE,28,14,10,20,18,0,0,0,0,0,0,124,1,18,36.4,0,0,0
Brett Rypien,DEN,QB,26,3,2,0,0,438,2,80,7,0,6,0,0,18,18.2,3,4,1
Eric Saubert,DEN,TE,28,14,5,21,12,0,0,0,0,0,0,118,1,18,29.8,0,0,0
Ian Thomas,CAR,TE,26,14,14,26,19,0,0,0,0,0,0,176,0,18,36.6,0,0,0
John Bates,WAS,TE,25,13,6,22,14,0,0,0,0,0,0,108,1,17,30.8,0,1,0
Cameron Brate,TAM,TE,31,9,1,37,20,0,0,0,0,0,0,174,0,17,37.4,0,0,0
Gary Brightwell,NYG,RB,23,14,0,5,4,0,0,0,73,1,14,36,0,17,20.9,0,0,0
Ross Dwelley,SFO,TE,27,12,0,5,3,0,0,0,0,0,0,105,1,17,19.5,0,0,0
Connor Heyward,PIT,TE,23,14,0,10,9,0,0,0,0,0,0,106,1,17,25.6,0,0,0
Jalen Reagor,MIN,WR,23,14,0,11,6,0,0,0,20,0,3,87,1,17,22.7,0,3,0
Benny Snell Jr.,PIT,RB,24,14,0,2,2,0,0,0,90,1,20,17,0,17,18.7,0,0,0
Darrel Williams,ARI,RB,27,6,0,8,4,0,0,0,102,1,21,9,0,17,21.1,0,0,0
Kyle Allen,HOU,QB,26,2,2,0,0,416,2,78,13,0,6,0,0,16,15.9,4,4,1
C.J. Ham,MIN,RB,29,14,3,7,5,0,0,0,7,2,4,34,0,16,21.1,0,0,0
Sony Michel,LAC,RB,27,10,0,13,9,0,0,0,106,0,36,53,0,16,24.9,0,0,0
Bryce Perkins,LAR,QB,26,4,1,0,0,161,1,34,92,0,18,0,0,16,15.6,2,0,0
Amari Rodgers,2TM,WR,23,13,1,16,10,0,0,0,3,0,1,133,1,16,25.6,0,5,2
Mitchell Wilcox,CIN,TE,26,14,3,12,11,0,0,0,0,0,0,104,1,16,27.4,0,0,0
Brandon Bolden,LVR,RB,32,13,0,9,9,0,0,0,34,0,8,57,1,15,24.1,0,0,0
N'Keal Harry,CHI,WR,25,4,0,6,5,0,0,0,0,0,0,93,1,15,20.3,0,0,0
Teagan Quitoriano,HOU,TE,22,7,5,9,4,0,0,0,0,0,0,30,2,15,19.0,0,0,0
Anthony Schwartz,CLE,WR,22,11,1,10,4,0,0,0,57,1,4,51,0,15,18.8,0,1,1
John Wolford,LAR,QB,27,3,3,0,0,390,1,62,32,0,8,0,0,15,14.8,3,3,1
Sam Ehlinger,IND,QB,24,2,2,0,0,304,0,52,54,0,11,0,0,14,13.6,1,1,1
Zander Horvath,LAC,RB,24,14,2,8,5,0,0,0,8,0,4,8,2,14,18.6,0,0,0
Keaontay Ingram,ARI,RB,23,9,0,2,2,0,0,0,53,1,23,23,0,14,15.6,0,0,0
Tom Kennedy,DET,WR,26,7,1,15,8,0,0,0,0,0,0,141,0,14,22.1,0,0,0
Ko Kieft,TAM,TE,24,14,10,9,7,0,0,0,0,0,0,80,1,14,21.0,0,0,0
Eric Tomlinson,DEN,TE,30,14,10,12,8,0,0,0,0,0,0,76,1,14,21.6,0,0,0
Samori Toure,GNB,WR,24,8,2,10,5,0,0,0,0,0,0,82,1,14,19.2,0,1,0
Cedrick Wilson Jr.,MIA,WR,27,13,0,18,12,0,0,0,8,0,1,136,0,14,26.4,0,0,0
DeeJay Dallas,SEA,RB,24,12,0,8,7,0,0,1,104,0,24,42,0,13,19.6,1,1,0
Tanner Hudson,NYG,TE,28,11,0,15,10,0,0,0,0,0,0,132,0,13,23.2,0,0,0
DeSean Jackson,BAL,WR,36,5,1,13,7,0,0,0,0,0,0,134,0,13,20.4,0,0,0
Trey McBride,ARI,TE,23,13,10,22,16,0,0,0,0,0,0,129,0,13,28.9,0,1,0
Chris Myarick,NYG,TE,27,14,8,8,7,0,0,0,0,0,0,65,1,13,19.5,0,0,0
Breshad Perriman,TAM,WR,29,10,3,17,8,0,0,0,-7,0,2,101,1,13,21.4,0,2,1
Jeff Smith,NYJ,WR,25,11,0,11,8,0,0,0,0,0,0,134,0,13,21.4,0,0,0
Salvon Ahmed,MIA,RB,24,9,0,0,0,0,0,0,57,1,11,0,0,12,11.7,0,0,0
Dan Arnold,JAX,TE,27,14,0,11,8,0,0,0,0,0,0,118,0,12,19.8,0,0,0
Pharaoh Brown,2TM,TE,28,13,7,20,12,0,0,0,0,0,0,117,0,12,23.7,0,0,0
Jeff Driskel,HOU,TE,29,4,1,0,0,46,1,10,59,0,13,0,0,12,11.7,0,0,0
Reggie Gilliam,BUF,RB,25,13,3,9,7,0,0,0,0,0,0,57,1,12,18.7,0,0,0
Trey Lance,SFO,QB,22,2,2,0,0,194,0,31,67,0,16,0,0,12,12.5,1,1,0
James Mitchell,DET,TE,23,11,0,7,7,0,0,0,0,0,0,60,1,12,19.0,0,0,0
Quintin Morris,BUF,TE,23,12,1,11,8,0,0,0,0,0,0,84,1,12,20.4,0,1,1
Steven Sims,PIT,WR,25,9,1,18,10,0,0,0,54,0,12,63,0,12,21.7,0,2,0
Jack Stoll,PHI,TE,24,14,10,14,11,0,0,0,0,0,0,123,0,12,23.3,0,0,0
Jalen Virgil,DEN,WR,24,6,1,4,2,0,0,0,0,0,0,75,1,12,13.5,0,1,1
Lawrence Cager,2TM,TE,25,6,3,9,5,0,0,0,0,0,0,49,1,11,15.9,0,0,0
Josiah Deguara,GNB,TE,25,14,1,13,11,0,0,0,0,0,0,106,0,11,21.6,0,0,0
Zach Gentry,PIT,TE,26,14,11,21,17,0,0,0,0,0,0,108,0,11,27.8,0,0,0
Kevin Harris,NWE,RB,22,4,1,0,0,0,0,0,49,1,17,0,0,11,10.9,0,0,0
Marcedes Lewis,GNB,TE,38,14,14,5,4,0,0,0,0,0,0,34,1,11,15.4,0,0,0
Jordan Love,GNB,QB,24,3,0,0,0,186,1,18,0,0,0,0,0,11,11.4,0,0,0
David Sills,NYG,WR,26,9,5,17,11,0,0,0,0,0,0,106,0,11,21.6,0,0,0
Geoff Swaim,TEN,TE,29,14,11,13,9,0,0,0,0,0,0,50,1,11,20.0,0,0,0
Tyrod Taylor,NYG,QB,33,2,0,0,0,58,1,8,70,0,5,0,0,11,11.3,1,2,1
Chris Evans,CIN,RB,25,12,0,4,3,0,0,0,0,0,0,38,1,10,12.8,0,0,0
Darrynton Evans,CHI,RB,24,5,0,1,1,0,0,0,64,0,14,33,0,10,10.7,0,0,0
Brandon Johnson,DEN,WR,24,5,1,14,6,0,0,0,0,0,0,42,1,10,16.2,0,0,0
Dax Milne,WAS,WR,23,12,1,7,6,0,0,0,0,0,0,37,1,10,15.7,0,0,0
Trevor Siemian,CHI,QB,31,2,1,0,0,184,1,26,8,0,4,0,0,10,10.2,1,0,0
Jameson Williams,DET,WR,21,3,0,4,1,0,0,0,0,0,0,41,1,10,11.1,0,0,0
Michael Bandy,LAC,WR,25,10,2,21,10,0,0,0,0,0,0,89,0,9,18.9,0,0,0
Brevin Jordan,HOU,TE,22,8,2,23,11,0,0,0,0,0,0,87,0,9,19.7,0,0,0
Phillip Lindsay,IND,RB,28,3,0,8,6,0,0,0,49,0,15,19,0,9,14.8,0,0,0
Donald Parham,LAC,TE,25,3,0,7,6,0,0,0,0,0,0,88,0,9,14.8,0,0,0
Patrick Ricard,BAL,RB,28,14,13,13,11,0,0,0,16,0,7,74,0,9,20.0,0,0,0
Armani Rogers,WAS,TE,25,10,3,6,5,0,0,0,24,0,1,64,0,9,13.8,0,0,0
Derek Watt,PIT,RB,30,14,3,5,5,0,0,0,17,0,6,11,1,9,13.8,0,0,0
Malik Willis,TEN,QB,23,7,2,0,0,177,0,38,80,0,20,0,0,9,9.1,1,2,2
Shane Zylstra,DET,TE,26,10,1,6,5,0,0,0,0,0,0,27,1,9,13.7,0,0,0
Grant Calcaterra,PHI,TE,24,12,2,9,5,0,0,0,0,0,0,81,0,8,13.1,0,0,0
Anthony Firkser,ATL,TE,27,8,1,9,6,0,0,0,0,0,0,79,0,8,13.9,0,0,0
Parker Hesse,ATL,TE,27,14,4,9,7,0,0,0,0,0,0,75,0,8,14.5,0,0,0
Velus Jones Jr.,CHI,WR,25,9,1,7,4,0,0,0,48,0,7,27,1,8,11.5,0,3,3
Desmond Ridder,ATL,QB,23,1,1,0,0,97,0,26,38,0,6,0,0,8,7.7,0,0,0
Jonathan Williams,WAS,RB,28,10,0,0,0,0,0,0,77,0,11,0,0,8,7.7,0,0,0
Malcolm Brown,LAR,RB,29,8,0,5,4,0,0,0,39,0,15,35,0,7,11.4,0,0,0
D'Wayne Eskridge,SEA,WR,25,10,0,13,7,0,0,0,10,0,2,58,0,7,13.8,0,0,0
Ty Montgomery,NWE,WR,29,1,0,4,3,0,0,0,-2,0,2,15,1,7,10.3,0,0,0
Kene Nwangwu,MIN,RB,24,14,0,1,1,0,0,0,1,0,4,5,0,7,7.6,0,0,0
Giovanni Ricci,CAR,RB,26,12,3,8,7,0,0,0,0,0,0,68,0,7,13.8,0,0,0
Cam Sims,WAS,WR,26,14,3,16,7,0,0,0,0,0,0,73,0,7,14.3,0,0,0
Kevin White,NOR,WR,30,7,2,5,2,0,0,0,0,0,0,74,0,7,9.4,0,0,0
Zamir White,LVR,RB,23,13,0,0,0,0,0,0,66,0,16,0,0,7,6.6,0,0,0
Andrew Beck,DEN,TE,26,10,4,7,3,0,0,0,0,0,2,59,0,6,8.9,0,0,0
Jamison Crowder,BUF,WR,29,4,0,13,6,0,0,0,0,0,0,60,0,6,12.0,0,1,0
Royce Freeman,HOU,RB,26,1,0,1,1,0,0,0,51,0,11,5,0,6,6.6,0,0,0
Jalen Guyton,LAC,WR,25,3,0,4,2,0,0,0,0,0,0,64,0,6,8.4,0,0,0
Hassan Haskins,TEN,RB,23,12,0,5,5,0,0,0,50,0,11,14,0,6,11.4,0,0,0
Marcus Johnson,NYG,WR,28,11,4,16,6,0,0,0,0,0,0,63,0,6,12.3,0,0,0
Tyler Kroft,SFO,TE,30,8,3,5,4,0,0,0,0,0,0,57,0,6,9.7,0,0,0
Jake Kumerow,BUF,WR,30,6,1,7,4,0,0,0,0,0,0,64,0,6,10.4,0,0,0
Tre' McKitty,LAC,TE,23,14,6,15,9,0,0,0,0,0,0,62,0,6,15.2,0,1,0
Gunner Olszewski,PIT,WR,26,13,2,7,5,0,0,0,29,0,5,53,0,6,11.2,0,2,1
Mike Strachan,IND,WR,25,10,0,8,3,0,0,0,0,0,0,59,0,6,8.9,0,0,0
Trent Taylor,CIN,WR,28,14,1,10,6,0,0,0,15,0,4,62,0,6,11.7,0,2,1
Mike Thomas,CIN,WR,28,10,2,10,2,0,0,0,0,0,0,38,0,6,7.8,0,0,0
Trayveon Williams,CIN,RB,25,6,0,3,2,0,0,0,30,0,6,30,0,6,8.0,0,0,0
Spencer Brown,CAR,RB,24,2,0,4,2,0,0,0,43,0,9,10,0,5,7.3,0,0,0
Chris Conley,2TM,WR,30,6,0,7,4,0,0,0,0,0,0,46,0,5,8.6,0,0,0
Myles Gaskin,MIA,RB,25,4,0,6,4,0,0,0,26,0,10,28,0,5,9.4,0,0,0
Kenny Golladay,NYG,WR,29,9,3,10,4,0,0,0,0,0,0,51,0,5,9.1,0,0,0
Cody Hollister,TEN,WR,29,11,3,5,3,0,0,0,0,0,0,54,0,5,8.4,0,0,0
Tony Jones,2TM,RB,25,6,0,8,5,0,0,0,24,0,10,30,0,5,10.4,0,0,0
Albert Okwuegbunam,DEN,TE,24,6,0,11,7,0,0,0,0,0,0,50,0,5,12.0,0,0,0
Ronnie Rivers,LAR,RB,23,6,1,5,5,0,0,0,21,0,9,29,0,5,10.0,0,0,0
Isaiah Spiller,LAC,RB,21,6,0,3,3,0,0,0,41,0,18,13,0,5,8.4,0,0,0
Stephen Sullivan,CAR,TE,26,11,0,4,2,0,0,0,0,0,0,46,0,5,6.6,0,0,0
Skylar Thompson,MIA,QB,25,5,1,0,0,278,0,53,14,0,10,0,0,5,4.5,2,2,2
Dwayne Washington,NOR,RB,28,12,0,1,1,0,0,0,38,0,11,7,0,5,5.5,0,0,0
Trevon Wesco,CHI,TE,27,12,1,4,2,0,0,0,0,0,0,26,0,5,6.6,0,0,0
Jordan Wilkins,IND,RB,28,2,0,5,4,0,0,0,31,0,6,15,0,5,8.6,0,0,0
Kendall Blanton,LAR,TE,27,4,0,2,2,0,0,0,0,0,0,35,0,4,5.5,0,0,0
Tyrion Davis-Price,SFO,RB,22,3,0,2,0,0,0,0,37,0,16,0,0,4,3.7,0,0,0
Trestan Ebner,CHI,RB,23,14,0,6,2,0,0,0,54,0,24,8,0,4,6.2,0,2,1
Ronald Jones II,KAN,RB,25,3,0,1,1,0,0,0,18,0,5,22,0,4,5.0,0,0,0
Chris Manhertz,JAX,TE,30,14,9,8,6,0,0,0,0,0,0,42,0,4,10.2,0,0,0
Anthony McFarland Jr.,PIT,RB,23,1,0,2,2,0,0,0,30,0,6,11,0,4,6.1,0,0,0
Trace McSorley,ARI,QB,27,4,0,0,0,166,0,29,34,0,5,0,0,4,4.0,3,0,0
Kyle Philips,TEN,WR,23,4,0,13,8,0,0,0,0,0,0,78,0,4,11.8,0,2,2
James Proche,BAL,WR,26,12,0,14,8,0,0,1,0,0,0,62,0,4,12.2,1,0,0
Nick Vannett,2TM,TE,29,6,1,5,4,0,0,0,0,0,0,37,0,4,7.7,0,0,0
Andre Baccellia,ARI,WR,25,6,0,7,5,0,0,0,0,0,0,32,0,3,8.2,0,0,0
Daylen Baldwin,CLE,WR,23,1,0,2,2,0,0,0,0,0,0,25,0,3,4.5,0,0,0
Cole Beasley,2TM,WR,33,3,1,6,5,0,0,0,0,0,0,26,0,3,7.6,0,0,0
Corey Clement,ARI,RB,28,6,0,2,2,0,0,0,0,0,0,29,0,3,4.9,0,0,0
Tyrie Cleveland,DEN,WR,25,6,0,7,2,0,0,0,0,0,0,28,0,3,4.8,0,0,0
Jaelon Darden,TAM,WR,23,12,0,2,2,0,0,0,2,0,1,26,0,3,4.8,0,0,0
Tyler Davis,GNB,TE,25,14,1,7,4,0,0,0,0,0,0,26,0,3,6.6,0,0,0
Ben Ellefson,MIN,TE,26,4,1,3,3,0,0,0,0,0,0,26,0,3,5.6,0,0,0
Luke Farrell,JAX,TE,25,14,0,3,3,0,0,0,0,0,0,29,0,3,5.9,0,0,0
Brycen Hopkins,LAR,TE,25,11,0,6,3,0,0,0,0,0,0,31,0,3,6.1,0,0,0
Tim Jones,JAX,WR,24,14,1,4,3,0,0,0,0,0,0,30,0,3,6.0,0,0,0
Jalen Nailor,MIN,WR,23,12,0,5,2,0,0,0,0,0,0,28,0,3,4.8,0,0,0
Jarrett Stidham,LVR,QB,26,3,0,0,0,72,0,13,0,0,0,0,0,3,2.9,0,0,0
DJ Turner,LVR,WR,25,9,0,1,0,0,0,0,26,0,4,0,0,3,2.6,0,1,0
Ke'Shawn Vaughn,TAM,RB,25,12,0,2,1,0,0,0,21,0,8,11,0,3,4.2,0,0,0
Michael Burton,KAN,RB,30,14,0,3,2,0,0,0,7,0,5,11,0,2,3.8,0,0,0
Quintez Cephus,DET,WR,24,4,1,3,2,0,0,0,0,0,0,15,0,2,3.5,0,0,0
Julius Chestnut,TEN,RB,22,3,0,2,2,0,0,0,13,0,5,8,0,2,4.1,0,0,0
Snoop Conner,JAX,RB,22,5,0,0,0,0,0,0,20,0,5,0,0,2,2.0,0,0,0
Mike Davis,BAL,RB,29,8,0,2,2,0,0,0,18,0,8,4,0,2,4.2,0,1,0
Bryan Edwards,ATL,WR,24,7,1,5,3,0,0,0,0,0,0,15,0,2,4.5,0,0,0
Simi Fehoko,DAL,WR,25,5,0,4,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Ryan Griffin,CHI,TE,32,12,0,6,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Penny Hart,SEA,WR,26,8,0,2,2,0,0,0,0,0,0,18,0,2,3.8,0,0,0
Jesper Horsted,LVR,TE,25,12,0,4,3,0,0,0,0,0,0,19,0,2,4.9,0,0,0
Dennis Houston,DAL,WR,23,2,0,6,2,0,0,0,0,0,0,16,0,2,3.6,0,0,0
Lil'Jordan Humphrey,NWE,WR,24,6,2,4,2,0,0,0,0,0,0,20,0,2,4.0,0,0,0
Andy Isabella,ARI,WR,26,3,0,5,2,0,0,0,0,0,0,21,0,2,4.1,0,0,0
D'Ernest Johnson,CLE,RB,26,12,0,3,3,0,0,0,17,0,4,7,0,2,5.4,0,0,0
Keith Kirkwood,NOR,WR,28,2,1,2,2,0,0,0,0,0,0,18,0,2,3.8,0,0,0
Nick Mullens,MIN,QB,27,2,0,0,0,51,0,8,0,0,0,0,0,2,2.0,0,0,0
Dezmon Patmon,IND,WR,24,1,0,6,2,0,0,0,0,0,0,24,0,2,4.4,0,0,0
Kyle Rudolph,TAM,TE,33,6,0,4,2,0,0,0,0,0,0,20,0,2,4.0,0,0,0
Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,19,0,2,0,0,2,1.9,0,0,0
Stone Smartt,LAC,TE,24,4,1,5,4,0,0,0,0,0,0,17,0,2,5.7,0,0,0
J.J. Taylor,NWE,RB,24,1,0,1,1,0,0,0,9,0,10,8,0,2,2.7,0,0,0
Patrick Taylor,GNB,RB,24,11,0,0,0,0,0,0,21,0,5,0,0,2,2.1,0,0,0
Deven Thompkins,TAM,WR,23,2,0,1,1,0,0,0,9,0,1,7,0,2,2.6,0,1,0
Cole Turner,WAS,TE,22,7,2,9,2,0,0,0,0,0,0,23,0,2,4.3,0,0,0
Tylan Wallace,BAL,WR,23,8,0,6,3,0,0,0,0,0,0,21,0,2,5.1,0,0,0
Maxx Williams,ARI,TE,28,8,0,3,3,0,0,0,0,0,0,18,0,2,4.8,0,0,0
Juwann Winfree,GNB,WR,26,3,0,4,1,0,0,0,0,0,0,17,0,2,2.7,0,0,0
Michael Woods II,CLE,WR,22,7,0,8,3,0,0,0,-5,0,1,25,0,2,5.0,0,0,0
Maurice Alexander,DET,WR,25,7,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Brandon Allen,CIN,QB,30,1,0,0,0,22,0,3,-1,0,3,0,0,1,0.8,0,0,0
Stephen Anderson,ARI,TE,29,14,0,5,3,0,0,0,0,0,0,9,0,1,3.9,0,0,0
C.J. Board,TEN,WR,29,4,0,1,1,0,0,0,0,0,0,6,0,1,1.6,0,1,0
Miles Boykin,PIT,WR,26,13,0,3,2,0,0,0,0,0,0,11,0,1,3.1,0,0,0
Jalen Camp,HOU,WR,24,2,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Danny Gray,SFO,WR,23,10,0,7,1,0,0,0,0,0,0,10,0,1,2.0,0,0,0
Troy Hairston,HOU,RB,24,13,4,5,3,0,0,0,0,0,0,12,0,1,4.2,0,0,0
Jacob Harris,LAR,TE,25,7,0,1,1,0,0,0,0,0,0,6,0,1,1.6,0,0,0
Kylin Hill,GNB,RB,24,2,0,0,0,0,0,0,7,0,1,0,0,1,0.7,0,0,0
Brian Hoyer,NWE,QB,37,1,1,0,0,37,0,6,0,0,0,0,0,1,1.5,0,0,0
Jakob Johnson,LVR,RB,28,14,7,5,4,0,0,0,0,0,0,7,0,1,4.7,0,0,0
Josh Johnson,SFO,QB,36,1,0,0,0,10,0,2,3,0,2,0,0,1,0.7,0,0,0
Tyron Johnson,2TM,WR,26,4,1,1,1,0,0,0,0,0,0,8,0,1,1.8,0,0,0
Sean McKeon,DAL,TE,25,10,0,3,2,0,0,0,0,0,0,11,0,1,3.1,0,0,0
Gardner Minshew II,PHI,QB,26,3,0,0,0,34,0,4,-2,0,2,0,0,1,1.2,0,0,0
Jason Moore,LAC,WR,27,6,0,2,1,0,0,0,0,0,0,5,0,1,1.5,0,0,0
Devine Ozigbo,DEN,RB,26,4,0,1,1,0,0,0,4,0,3,3,0,1,1.7,0,0,0
Adam Prentice,NOR,RB,25,8,1,2,2,0,0,0,2,0,1,5,0,1,2.7,0,1,0
