Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Standard,PPR,Int,Fumbles,FumblesLost
Sammy Watkins,GNB,WR,29,6,3,20,13,0,0,0,0,0,0,206,0,21,33.6,0,0,0
Justice Hill,BAL,RB,25,7,0,5,5,0,0,0,190,0,32,27,0,20,24.7,0,1,1
Elijah Moore,NYJ,WR,22,8,6,30,16,0,0,0,-4,0,2,203,0,20,35.9,0,0,0
Chigoziem Okonkwo,TEN,TE,23,9,4,13,7,0,0,0,-4,0,1,141,1,20,26.7,0,0,0
Tommy Tremble,CAR,TE,22,10,3,19,10,0,0,0,0,0,0,99,2,20,29.9,0,1,1
Harrison Bryant,CLE,TE,24,9,6,24,17,0,0,0,0,0,0,129,1,19,35.9,0,0,0
Tevin Coleman,SFO,RB,29,4,0,3,3,0,0,0,26,1,12,44,1,19,22.0,0,0,0
Jake Ferguson,DAL,TE,23,9,5,12,9,0,0,0,0,0,0,68,2,19,27.8,0,0,0
KJ Hamler,DEN,WR,23,7,0,14,7,0,0,0,23,0,2,165,0,19,25.8,0,0,0
Austin Hooper,TEN,TE,28,9,1,25,17,0,0,0,0,0,0,191,0,19,36.1,0,0,0
Kadarius Toney,2TM,WR,23,4,2,10,8,0,0,0,56,0,4,69,1,19,26.5,0,0,0
Kendrick Bourne,NWE,WR,27,8,2,19,14,0,0,0,15,0,3,167,0,18,32.2,0,2,0
Jamycal Hasty,JAX,RB,26,10,0,10,7,0,0,0,92,1,13,23,0,18,24.5,0,0,0
Scott Miller,TAM,WR,25,8,1,34,21,0,0,0,8,0,1,170,0,18,38.8,0,0,0
Wan'Dale Robinson,NYG,WR,21,5,2,18,14,0,0,0,-5,0,1,127,1,18,32.2,0,0,0
Khalil Shakir,BUF,WR,22,7,1,15,7,0,0,0,0,0,0,118,1,18,24.8,0,0,0
Logan Thomas,WAS,TE,31,7,6,27,15,0,0,0,0,0,0,118,1,18,32.8,0,0,0
Adam Trautman,NOR,TE,25,8,7,12,10,0,0,0,0,0,0,116,1,18,27.6,0,0,0
Treylon Burks,TEN,WR,22,5,2,22,13,0,0,0,12,0,2,153,0,17,29.5,0,0,0
Ashton Dulin,IND,WR,25,6,2,18,12,0,0,0,3,0,1,168,0,17,29.1,0,0,0
Ross Dwelley,SFO,TE,27,9,0,5,3,0,0,0,0,0,0,105,1,17,19.5,0,0,0
Kendall Hinton,DEN,WR,25,7,2,12,10,0,0,0,0,0,0,170,0,17,27.0,0,0,0
Zach Pascal,PHI,WR,28,9,1,12,10,0,0,0,0,0,1,114,1,17,27.4,0,0,0
Hunter Renfrow,LVR,WR,27,6,1,29,21,0,0,0,0,0,0,192,0,17,38.2,0,3,1
Darrel Williams,ARI,RB,27,6,0,8,4,0,0,0,102,1,21,9,0,17,21.1,0,0,0
DJ Chark,DET,WR,26,3,3,18,7,0,0,0,0,0,0,98,1,16,22.8,0,0,0
Chuba Hubbard,CAR,RB,23,8,1,4,3,0,0,0,111,1,20,11,0,16,19.2,0,1,1
Sony Michel,LAC,RB,27,9,0,13,9,0,0,0,105,0,35,53,0,16,24.8,0,0,0
Eric Saubert,DEN,TE,28,9,2,15,8,0,0,0,0,0,0,95,1,16,23.5,0,0,0
Brandon Bolden,LVR,RB,32,8,0,8,8,0,0,0,34,0,8,53,1,15,22.7,0,0,0
Matt Breida,NYG,RB,27,9,0,8,6,0,0,0,93,0,29,54,0,15,20.7,0,0,0
A.J. Green,ARI,WR,34,8,4,25,12,0,0,0,0,0,0,66,1,15,26.6,0,0,0
Peyton Hendershot,DAL,TE,23,9,1,13,9,0,0,0,0,0,0,85,1,15,23.5,0,1,0
Jonnu Smith,NWE,TE,27,8,4,23,16,0,0,0,0,0,0,154,0,15,31.4,0,0,0
Brock Wright,DET,TE,24,9,4,8,7,0,0,0,0,0,0,90,1,15,22.0,0,0,0
Raheem Blackshear,CAR,RB,23,6,1,4,4,0,0,0,41,1,15,40,0,14,18.1,0,0,0
Mike Boone,DEN,RB,27,7,0,12,6,0,0,0,82,0,15,61,0,14,20.3,0,0,0
Sam Ehlinger,IND,QB,24,2,2,0,0,304,0,52,54,0,11,0,0,14,13.6,1,1,1
Justin Jackson,DET,RB,26,9,0,6,4,0,0,0,60,0,16,18,1,14,17.8,0,0,0
Richie James,NYG,WR,27,9,1,26,20,0,0,0,6,0,2,191,0,14,33.7,0,3,3
Colt McCoy,ARI,QB,36,1,1,0,0,238,1,37,4,0,4,0,0,14,13.9,0,1,0
Johnny Mundt,MIN,TE,28,9,6,15,13,0,0,0,0,0,0,77,1,14,26.7,0,0,0
Boston Scott,PHI,RB,27,7,1,1,1,0,0,0,76,1,25,2,0,14,14.8,0,0,0
Shi Smith,CAR,WR,24,10,4,24,10,0,0,0,0,0,0,142,0,14,24.2,0,1,0
Samori Toure,GNB,WR,24,4,1,9,4,0,0,0,0,0,0,75,1,14,17.5,0,1,0
River Cracraft,MIA,WR,28,7,0,6,2,0,0,0,0,0,0,13,2,13,15.3,0,0,0
Jody Fortson,KAN,TE,27,8,0,6,4,0,0,0,0,0,0,25,2,13,16.5,0,1,1
Zander Horvath,LAC,RB,24,9,1,8,5,0,0,0,5,0,3,8,2,13,18.3,0,0,0
Tom Kennedy,DET,WR,26,5,1,14,7,0,0,0,0,0,0,128,0,13,19.8,0,0,0
Elijah Mitchell,SFO,RB,24,2,1,2,1,0,0,0,130,0,24,-1,0,13,13.9,0,0,0
Breshad Perriman,TAM,WR,29,8,2,16,8,0,0,0,-7,0,2,101,1,13,21.4,0,2,1
Jalen Virgil,DEN,WR,24,1,1,1,1,0,0,0,0,0,0,66,1,13,13.6,0,0,0
David Bell,CLE,WR,22,9,2,16,12,0,0,0,0,0,0,124,0,12,24.4,0,0,0
Cameron Brate,TAM,TE,31,6,1,24,14,0,0,0,0,0,0,122,0,12,26.2,0,0,0
Reggie Gilliam,BUF,RB,25,9,2,9,7,0,0,0,0,0,0,57,1,12,18.7,0,0,0
Tanner Hudson,NYG,TE,28,9,0,14,9,0,0,0,0,0,0,122,0,12,21.2,0,0,0
Trey Lance,SFO,QB,22,2,2,0,0,194,0,31,67,0,16,0,0,12,12.5,1,1,0
Ian Thomas,CAR,TE,26,10,10,18,12,0,0,0,0,0,0,120,0,12,24.0,0,0,0
Dan Arnold,JAX,TE,27,10,0,8,7,0,0,0,0,0,0,113,0,11,18.3,0,0,0
Pharaoh Brown,2TM,TE,28,8,6,18,11,0,0,0,0,0,0,106,0,11,21.6,0,0,0
Josiah Deguara,GNB,TE,25,10,0,12,11,0,0,0,0,0,0,106,0,11,21.6,0,0,0
Travis Homer,SEA,RB,24,6,0,8,8,0,0,0,35,0,7,79,0,11,19.4,0,0,0
Keaontay Ingram,ARI,RB,23,5,0,2,2,0,0,0,28,1,14,23,0,11,13.1,0,0,0
Josh Oliver,BAL,TE,25,9,3,11,6,0,0,0,0,0,0,52,1,11,17.2,0,0,0
David Sills,NYG,WR,26,8,5,17,11,0,0,0,0,0,0,106,0,11,21.6,0,0,0
Durham Smythe,MIA,TE,27,9,9,9,6,0,0,0,1,1,2,50,0,11,17.1,0,0,0
Ameer Abdullah,LVR,RB,29,9,0,16,12,0,0,0,0,0,0,99,0,10,21.9,0,0,0
N'Keal Harry,CHI,WR,25,3,0,5,4,0,0,0,0,0,0,44,1,10,14.4,0,0,0
Dax Milne,WAS,WR,23,10,1,7,6,0,0,0,0,0,0,37,1,10,15.7,0,0,0
Zack Moss,2TM,RB,25,6,0,8,7,0,0,0,95,0,18,27,0,10,17.2,0,1,1
Chris Myarick,NYG,TE,27,9,7,7,6,0,0,0,0,0,0,42,1,10,16.2,0,0,0
Geoff Swaim,TEN,TE,29,9,8,10,7,0,0,0,0,0,0,43,1,10,17.3,0,0,0
Zach Gentry,PIT,TE,26,9,6,14,12,0,0,0,0,0,0,92,0,9,21.2,0,0,0
C.J. Ham,MIN,RB,29,9,1,5,3,0,0,0,6,1,2,21,0,9,11.7,0,0,0
Van Jefferson,LAR,WR,26,3,2,8,3,0,0,0,0,0,0,27,1,9,11.7,0,0,0
Velus Jones Jr.,CHI,WR,25,5,0,5,3,0,0,0,41,0,3,24,1,9,11.5,0,2,2
Phillip Lindsay,IND,RB,28,3,0,8,6,0,0,0,49,0,15,19,0,9,14.8,0,0,0
Denzel Mims,NYJ,WR,25,3,2,9,4,0,0,0,0,0,0,92,0,9,13.2,0,0,0
James Mitchell,DET,TE,23,6,0,4,4,0,0,0,0,0,0,26,1,9,12.6,0,0,0
Jalen Reagor,MIN,WR,23,9,0,5,3,0,0,0,17,0,1,10,1,9,11.7,0,2,0
Armani Rogers,WAS,TE,25,10,3,6,5,0,0,0,24,0,1,64,0,9,13.8,0,0,0
John Wolford,LAR,QB,27,1,1,0,0,212,1,36,3,0,3,0,0,9,8.8,1,2,1
Keenan Allen,LAC,WR,30,2,2,6,6,0,0,0,0,0,0,77,0,8,13.7,0,0,0
John Bates,WAS,TE,25,9,4,17,11,0,0,0,0,0,0,84,0,8,19.4,0,1,0
Gary Brightwell,NYG,RB,23,9,0,0,0,0,0,0,19,1,4,0,0,8,7.9,0,0,0
Malik Davis,DAL,RB,24,4,0,2,2,0,0,0,61,0,13,18,0,8,9.9,0,0,0
Connor Heyward,PIT,TE,23,9,0,8,7,0,0,0,0,0,0,76,0,8,14.6,0,0,0
Isaiah Hodgins,2TM,WR,24,3,0,8,6,0,0,0,0,0,0,82,0,8,14.2,0,0,0
Marcedes Lewis,GNB,TE,38,10,10,3,3,0,0,0,0,0,0,20,1,8,11.0,0,0,0
Dare Ogunbowale,HOU,RB,28,9,0,9,7,0,0,0,8,0,1,67,0,8,14.5,0,0,0
Brandon Powell,LAR,WR,27,9,1,12,10,0,0,0,9,0,8,74,0,8,18.3,0,1,0
Brett Rypien,DEN,QB,26,1,1,0,0,225,0,46,9,0,3,0,0,8,7.9,1,1,0
Skylar Thompson,MIA,QB,25,3,1,0,0,272,0,47,9,0,4,0,0,8,7.8,1,1,1
C.J. Uzomah,NYJ,TE,29,8,7,11,10,0,0,0,0,0,0,82,0,8,18.2,0,0,0
Cedrick Wilson Jr.,MIA,WR,27,9,0,11,7,0,0,0,8,0,1,70,0,8,14.8,0,0,0
Michael Bandy,LAC,WR,25,6,2,19,9,0,0,0,0,0,0,74,0,7,16.4,0,0,0
Lawrence Cager,2TM,TE,25,3,1,4,2,0,0,0,0,0,0,9,1,7,8.9,0,0,0
DeeJay Dallas,SEA,RB,24,10,0,5,5,0,0,1,65,0,13,29,0,7,12.4,1,1,0
D'Wayne Eskridge,SEA,WR,25,10,0,13,7,0,0,0,10,0,2,58,0,7,13.8,0,0,0
Ty Montgomery,NWE,WR,29,1,0,4,3,0,0,0,-2,0,2,15,1,7,10.3,0,0,0
Skyy Moore,KAN,WR,22,9,2,14,7,0,0,0,0,0,0,106,0,7,13.6,0,2,2
MyCole Pruitt,ATL,TE,30,6,1,3,3,0,0,0,0,0,0,14,1,7,10.4,0,0,0
Patrick Ricard,BAL,RB,28,9,8,9,8,0,0,0,10,0,4,60,0,7,15.0,0,0,0
Giovanni Ricci,CAR,RB,26,10,3,8,7,0,0,0,0,0,0,68,0,7,13.8,0,0,0
Derek Watt,PIT,RB,30,9,2,3,3,0,0,0,7,0,3,7,1,7,10.4,0,0,0
Kevin White,NOR,WR,30,5,2,5,2,0,0,0,0,0,0,74,0,7,9.4,0,0,0
Tutu Atwell,LAR,WR,23,5,0,4,1,0,0,0,9,0,1,54,0,6,7.3,0,0,0
Andrew Beck,DEN,TE,26,8,4,6,3,0,0,0,-1,0,1,59,0,6,8.8,0,0,0
Malcolm Brown,LAR,RB,29,5,0,2,2,0,0,0,34,0,14,23,0,6,7.7,0,0,0
Jamison Crowder,BUF,WR,29,4,0,13,6,0,0,0,0,0,0,60,0,6,12.0,0,1,0
Jalen Guyton,LAC,WR,25,3,0,4,2,0,0,0,0,0,0,64,0,6,8.4,0,0,0
Marcus Johnson,NYG,WR,28,6,4,16,6,0,0,0,0,0,0,63,0,6,12.3,0,0,0
Jake Kumerow,BUF,WR,30,6,1,7,4,0,0,0,0,0,0,64,0,6,10.4,0,0,0
Teagan Quitoriano,HOU,TE,22,2,0,1,1,0,0,0,0,0,0,2,1,6,7.2,0,0,0
Cam Sims,WAS,WR,26,10,3,13,5,0,0,0,0,0,0,58,0,6,10.8,0,0,0
Jeff Smith,NYJ,WR,25,9,0,6,4,0,0,0,0,0,0,57,0,6,9.7,0,0,0
Mike Strachan,IND,WR,25,9,0,8,3,0,0,0,0,0,0,59,0,6,8.9,0,0,0
Mike Thomas,CIN,WR,28,9,2,9,2,0,0,0,0,0,0,38,0,6,7.8,0,0,0
Malik Willis,TEN,QB,23,5,2,0,0,141,0,30,64,0,18,0,0,6,6.0,1,2,2
Shane Zylstra,DET,TE,26,5,1,2,1,0,0,0,0,0,0,1,1,6,7.1,0,0,0
Spencer Brown,CAR,RB,24,2,0,4,2,0,0,0,43,0,9,10,0,5,7.3,0,0,0
Hassan Haskins,TEN,RB,23,9,0,3,3,0,0,0,42,0,10,7,0,5,7.9,0,0,0
Parker Hesse,ATL,TE,27,10,3,6,5,0,0,0,0,0,0,50,0,5,10.0,0,0,0
Cody Hollister,TEN,WR,29,9,3,5,3,0,0,0,0,0,0,54,0,5,8.4,0,0,0
Trenton Irwin,CIN,WR,27,2,0,4,3,0,0,0,11,0,1,41,0,5,8.2,0,0,0
Ko Kieft,TAM,TE,24,10,7,5,4,0,0,0,0,0,0,52,0,5,9.2,0,0,0
Tre' McKitty,LAC,TE,23,9,4,13,7,0,0,0,0,0,0,49,0,5,11.9,0,1,0
Quintin Morris,BUF,TE,23,8,1,9,6,0,0,0,0,0,0,67,0,5,10.7,0,1,1
Albert Okwuegbunam,DEN,TE,24,5,0,11,7,0,0,0,0,0,0,50,0,5,12.0,0,0,0
Donald Parham,LAC,TE,25,2,0,4,3,0,0,0,0,0,0,53,0,5,8.3,0,0,0
Byron Pringle,CHI,WR,29,4,1,5,3,0,0,0,0,0,0,45,0,5,7.5,0,0,0
James Proche,BAL,WR,26,7,0,8,6,0,0,0,0,0,0,53,0,5,11.3,0,0,0
Ronnie Rivers,LAR,RB,23,3,1,5,5,0,0,0,21,0,9,29,0,5,10.0,0,0,0
Jack Stoll,PHI,TE,24,9,5,7,4,0,0,0,0,0,0,49,0,5,8.9,0,0,0
Stephen Sullivan,CAR,TE,26,7,0,3,2,0,0,0,0,0,0,46,0,5,6.6,0,0,0
Dwayne Washington,NOR,RB,28,9,0,1,1,0,0,0,38,0,11,7,0,5,5.5,0,0,0
Mitchell Wilcox,CIN,TE,26,9,0,6,6,0,0,0,0,0,0,47,0,5,10.7,0,0,0
Jordan Wilkins,IND,RB,28,2,0,5,4,0,0,0,31,0,6,15,0,5,8.6,0,0,0
Jonathan Williams,WAS,RB,28,6,0,0,0,0,0,0,54,0,6,0,0,5,5.4,0,0,0
Kendall Blanton,LAR,TE,27,4,0,2,2,0,0,0,0,0,0,35,0,4,5.5,0,0,0
Grant Calcaterra,PHI,TE,24,7,1,1,1,0,0,0,0,0,0,40,0,4,5.0,0,0,0
Keelan Cole,LVR,WR,29,6,2,11,3,0,0,0,0,0,0,42,0,4,7.2,0,0,0
Tyrion Davis-Price,SFO,RB,22,3,0,2,0,0,0,0,37,0,16,0,0,4,3.7,0,0,0
Anthony Firkser,ATL,TE,27,5,1,4,3,0,0,0,0,0,0,39,0,4,6.9,0,0,0
Ty Johnson,NYJ,RB,25,9,0,6,2,0,0,0,26,0,5,10,0,4,5.6,0,0,0
Kyle Philips,TEN,WR,23,4,0,13,8,0,0,0,0,0,0,78,0,4,11.8,0,2,2
Anthony Schwartz,CLE,WR,22,8,0,7,2,0,0,0,20,0,2,22,0,4,6.2,0,0,0
Eric Tomlinson,DEN,TE,30,9,7,6,3,0,0,0,0,0,0,37,0,4,6.7,0,0,0
Trevon Wesco,CHI,TE,27,9,1,3,1,0,0,0,0,0,0,23,0,4,5.3,0,0,0
Kyren Williams,LAR,RB,22,2,0,3,3,0,0,0,9,0,1,30,0,4,6.9,0,0,0
Andre Baccellia,ARI,WR,25,5,0,6,4,0,0,0,0,0,0,25,0,3,6.5,0,0,0
Tyrie Cleveland,DEN,WR,25,6,0,7,2,0,0,0,0,0,0,28,0,3,4.8,0,0,0
Jaelon Darden,TAM,WR,23,10,0,2,2,0,0,0,2,0,1,26,0,3,4.8,0,0,0
Mike Davis,BAL,RB,29,7,0,1,1,0,0,0,18,0,8,7,0,3,3.5,0,1,0
Tyler Davis,GNB,TE,25,10,1,6,4,0,0,0,0,0,0,26,0,3,6.6,0,0,0
Trestan Ebner,CHI,RB,23,10,0,4,2,0,0,0,46,0,18,8,0,3,5.4,0,2,1
Ben Ellefson,MIN,TE,26,4,1,3,3,0,0,0,0,0,0,26,0,3,5.6,0,0,0
Chris Evans,CIN,RB,25,9,0,3,2,0,0,0,0,0,0,30,0,3,5.0,0,0,0
Luke Farrell,JAX,TE,25,10,0,2,2,0,0,0,0,0,0,26,0,3,4.6,0,0,0
Myles Gaskin,MIA,RB,25,2,0,5,3,0,0,0,9,0,4,24,0,3,6.3,0,0,0
Tim Jones,JAX,WR,24,10,1,3,2,0,0,0,0,0,0,27,0,3,4.7,0,0,0
Brevin Jordan,HOU,TE,22,5,1,17,6,0,0,0,0,0,0,32,0,3,9.2,0,0,0
Jordan Love,GNB,QB,24,2,0,0,0,73,0,9,0,0,0,0,0,3,2.9,0,0,0
Trey McBride,ARI,TE,23,9,6,4,4,0,0,0,0,0,0,31,0,3,7.1,0,1,0
Steven Sims,PIT,WR,25,4,1,5,3,0,0,0,18,0,5,14,0,3,6.2,0,0,0
Isaiah Spiller,LAC,RB,21,3,0,0,0,0,0,0,27,0,12,0,0,3,2.7,0,0,0
Jarrett Stidham,LVR,QB,26,2,0,0,0,72,0,13,0,0,0,0,0,3,2.9,0,0,0
KaVontae Turpin,DAL,WR,26,9,0,2,1,0,0,0,17,0,3,9,0,3,3.6,0,0,0
Cole Beasley,TAM,WR,33,2,0,5,4,0,0,0,0,0,0,17,0,2,5.7,0,0,0
Michael Burton,KAN,RB,30,9,0,3,2,0,0,0,7,0,4,11,0,2,3.8,0,0,0
Quintez Cephus,DET,WR,24,4,1,3,2,0,0,0,0,0,0,15,0,2,3.5,0,0,0
Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,15,0,2,0,0,2,1.5,0,0,0
Bryan Edwards,ATL,WR,24,7,1,5,3,0,0,0,0,0,0,15,0,2,4.5,0,0,0
Simi Fehoko,DAL,WR,25,5,0,4,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Kenny Golladay,NYG,WR,29,5,3,8,2,0,0,0,0,0,0,22,0,2,4.2,0,0,0
Ryan Griffin,CHI,TE,32,8,0,6,3,0,0,0,0,0,0,24,0,2,5.4,0,0,0
Penny Hart,SEA,WR,26,7,0,1,1,0,0,0,0,0,0,15,0,2,2.5,0,0,0
Jesper Horsted,LVR,TE,25,9,0,4,3,0,0,0,0,0,0,19,0,2,4.9,0,0,0
Dennis Houston,DAL,WR,23,2,0,6,2,0,0,0,0,0,0,16,0,2,3.6,0,0,0
Lil'Jordan Humphrey,NWE,WR,24,6,2,4,2,0,0,0,0,0,0,20,0,2,4.0,0,0,0
Andy Isabella,ARI,WR,26,3,0,5,2,0,0,0,0,0,0,21,0,2,4.1,0,0,0
DeSean Jackson,BAL,WR,36,1,1,2,1,0,0,0,0,0,0,16,0,2,2.6,0,0,0
D'Ernest Johnson,CLE,RB,26,7,0,3,3,0,0,0,17,0,4,7,0,2,5.4,0,0,0
Tony Jones,2TM,RB,25,4,0,2,2,0,0,0,8,0,2,12,0,2,4.0,0,0,0
Keith Kirkwood,NOR,WR,28,2,1,2,2,0,0,0,0,0,0,18,0,2,3.8,0,0,0
Tyler Kroft,SFO,TE,30,4,3,3,2,0,0,0,0,0,0,15,0,2,3.5,0,0,0
Chris Manhertz,JAX,TE,30,10,7,6,5,0,0,0,0,0,0,21,0,2,7.1,0,0,0
Trace McSorley,ARI,QB,27,2,0,0,0,12,0,4,20,0,3,0,0,2,2.5,0,0,0
Dezmon Patmon,IND,WR,24,1,0,6,2,0,0,0,0,0,0,24,0,2,4.4,0,0,0
Kyle Rudolph,TAM,TE,33,5,0,4,2,0,0,0,0,0,0,20,0,2,4.0,0,0,0
Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,19,0,2,0,0,2,1.9,0,0,0
J.J. Taylor,NWE,RB,24,1,0,1,1,0,0,0,9,0,10,8,0,2,2.7,0,0,0
Trent Taylor,CIN,WR,28,9,1,3,3,0,0,0,18,0,3,19,0,2,4.7,0,2,1
Cole Turner,WAS,TE,22,3,2,7,2,0,0,0,0,0,0,23,0,2,4.3,0,0,0
DJ Turner,LVR,WR,25,5,0,0,0,0,0,0,20,0,3,0,0,2,2.0,0,1,0
Ke'Shawn Vaughn,TAM,RB,25,8,0,2,1,0,0,0,6,0,4,11,0,2,2.7,0,0,0
Tylan Wallace,BAL,WR,23,6,0,6,3,0,0,0,0,0,0,21,0,2,5.1,0,0,0
Montrell Washington,DEN,WR,23,9,0,5,3,0,0,0,30,0,3,5,0,2,4.5,0,3,1
Zamir White,LVR,RB,23,9,0,0,0,0,0,0,19,0,8,0,0,2,1.9,0,0,0
Juwann Winfree,GNB,WR,26,3,0,4,1,0,0,0,0,0,0,17,0,2,2.7,0,0,0
Michael Woods II,CLE,WR,22,4,0,5,2,0,0,0,0,0,0,21,0,2,4.1,0,0,0
Salvon Ahmed,MIA,RB,24,7,0,0,0,0,0,0,13,0,4,0,0,1,1.3,0,0,0
Maurice Alexander,DET,WR,25,5,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Brandon Allen,CIN,QB,30,1,0,0,0,22,0,3,-1,0,3,0,0,1,0.8,0,0,0
Miles Boykin,PIT,WR,26,9,0,2,1,0,0,0,0,0,0,11,0,1,2.1,0,0,0
Jalen Camp,HOU,WR,24,1,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Troy Hairston,HOU,RB,24,9,4,4,3,0,0,0,0,0,0,12,0,1,4.2,0,0,0
Kevin Harris,NWE,RB,22,1,0,0,0,0,0,0,5,0,3,0,0,1,0.5,0,0,0
Kylin Hill,GNB,RB,24,2,0,0,0,0,0,0,7,0,1,0,0,1,0.7,0,0,0
Brycen Hopkins,LAR,TE,25,6,0,3,1,0,0,0,0,0,0,11,0,1,2.1,0,0,0
Brian Hoyer,NWE,QB,37,1,1,0,0,37,0,6,0,0,0,0,0,1,1.5,0,0,0
Jakob Johnson,LVR,RB,28,9,5,2,2,0,0,0,0,0,0,6,0,1,2.6,0,0,0
Tyron Johnson,2TM,WR,26,4,1,1,1,0,0,0,0,0,0,8,0,1,1.8,0,0,0
Jordan Mason,SFO,RB,23,8,0,0,0,0,0,0,7,0,1,0,0,1,0.7,0,0,0
Sean McKeon,DAL,TE,25,5,0,3,2,0,0,0,0,0,0,11,0,1,3.1,0,0,0
Gardner Minshew II,PHI,QB,26,1,0,0,0,23,0,2,-1,0,1,0,0,1,0.8,0,0,0
Jason Moore,LAC,WR,27,6,0,2,1,0,0,0,0,0,0,5,0,1,1.5,0,0,0
Jalen Nailor,MIN,WR,23,7,0,1,1,0,0,0,0,0,0,13,0,1,2.3,0,0,0
Brock Purdy,SFO,QB,23,2,0,0,0,66,0,9,0,0,2,0,0,1,0.6,1,0,0
Amari Rodgers,GNB,WR,23,10,0,8,4,0,0,0,0,0,0,50,0,1,5.0,0,5,2
Mason Schreck,HOU,TE,29,2,1,2,2,0,0,0,0,0,0,6,0,1,2.6,0,0,0
Keith Smith,ATL,RB,30,10,3,2,1,0,0,0,2,0,1,8,0,1,2.0,0,0,0
Pierre Strong,NWE,RB,24,7,0,0,0,0,0,0,5,0,1,0,0,1,0.5,0,0,0
Tommy Sweeney,BUF,TE,27,3,0,1,1,0,0,0,0,0,0,7,0,1,1.7,0,0,0
Tyrod Taylor,NYG,QB,33,1,0,0,0,11,0,3,30,0,3,0,0,1,1.4,1,1,0
Nick Vannett,NOR,TE,29,3,0,2,2,0,0,0,0,0,0,13,0,1,3.3,0,0,0
Stephen Anderson,ARI,TE,29,10,0,2,1,0,0,0,0,0,0,2,0,,1.2,0,0,0
Devin Asiasi,CIN,,25,6,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0
C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,-1,0,1,0,0,,-0.1,0,0,0
Trinity Benson,DET,,25,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Khari Blasingame,CHI,,26,10,5,0,0,0,0,0,0,0,0,0,0,,,0,0,0
C.J. Board,TEN,,29,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0
Lynn Bowden Jr.,NWE,,25,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Nick Boyle,BAL,,29,7,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Dan Chisena,MIN,,25,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Corey Clement,ARI,,28,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Chris Conley,2TM,,30,4,0,3,0,0,0,0,0,0,0,0,0,,,0,0,0
Keke Coutee,IND,WR,25,5,0,1,1,0,0,0,0,0,0,20,0,,1.0,0,2,1
Chase Daniel,LAC,QB,36,2,0,0,0,0,0,2,0,0,0,0,0,,,0,0,0
Rico Dowdle,DAL,,24,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jacob Eason,CAR,QB,25,1,0,0,0,59,0,5,0,0,0,0,0,,0.4,1,0,0
Darrynton Evans,CHI,,24,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Demetric Felton,CLE,RB,24,5,0,2,1,0,0,0,-4,0,1,3,0,,0.9,0,1,0
Nick Foles,IND,,33,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Feleipe Franks,ATL,,25,7,1,2,0,0,0,0,0,0,0,0,0,,,0,0,0
Jake Funk,LAR,,24,5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Tanner Gentry,BUF,,28,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Cullen Gillaspia,SEA,,27,6,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Josh Gordon,TEN,,31,2,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0
Justin Hardee,NYJ,,28,9,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jacob Harris,LAR,,25,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Chad Henne,KAN,QB,37,2,0,0,0,0,0,2,-3,0,3,0,0,,-0.3,0,1,0
Rashard Higgins,CAR,,28,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jacob Hollister,2TM,,29,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
J.P. Holtz,NOR,,29,6,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Jordan Howard,NOR,RB,28,2,0,0,0,0,0,0,1,0,1,0,0,,0.1,0,0,0
Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Duke Johnson,BUF,RB,29,1,0,0,0,0,0,0,4,0,2,0,0,,0.4,0,0,0
